First Name,Last Name,Network Provider,Total Data (GB),Age
Ian,West,T-Mobile,1.566747269,92
Kaitlin,Lee,AT&T,1.230818514,95
Patricia,Walker,AT&T,2.840053946,83
Victor,Anderson,AT&T,2.962215776,72
Dalton,Marsh,Verizon,3.698686467,38
David,Murillo,Sprint,3.247884112,33
Thomas,Garcia,AT&T,5.50420548,100
Sydney,Pruitt,AT&T,2.023059183,55
Joel,Padilla,AT&T,5.079845508,72
Gabrielle,Young,Sprint,1.4977435,24
Emily,Smith,Sprint,3.25846944,32
Christopher,Vasquez,AT&T,3.307076478,78
Michael,Riggs,AT&T,4.498704008,90
Ashley,Cantrell,T-Mobile,3.436299145,40
Daniel,Paul,Sprint,1.12481346,69
Angela,Hogan,T-Mobile,2.259695672,55
Veronica,Jacobs,AT&T,1.43441843,64
Linda,Potter,AT&T,2.83529192,51
Patrick,Lucas,AT&T,3.53766089,88
Melanie,Prince,AT&T,3.562599761,18
Crystal,Dawson,Verizon,4.539823792,63
Jeffrey,Davis,Verizon,5.335149338,88
William,Carson,Verizon,2.423663931,74
Gregory,Werner,T-Mobile,1.349211019,32
Kevin,Jones,Sprint,4.290700617,26
Mary,Barton,AT&T,2.905999109,93
Dale,Myers,Sprint,3.210859239,33
Eddie,Williams,Verizon,3.534180054,34
Melissa,Dean,AT&T,4.197897936,85
Kelly,Johnson,AT&T,5.280874042,31
Chelsea,Dougherty,T-Mobile,5.464805128,96
Richard,Gould,Sprint,4.788541763,23
Nicole,Brown,T-Mobile,4.293970937,37
Jason,Santana,Verizon,4.82880445,35
Taylor,Reeves,Sprint,1.174020934,75
Kimberly,Hester,Verizon,4.666761596,82
Amy,Kent,T-Mobile,1.352904522,64
Tiffany,Watts,T-Mobile,4.61685801,56
Sandra,Johnson,AT&T,1.456004242,45
Leonard,Dean,Sprint,2.64772177,48
Sheila,Reed,Sprint,1.914980173,33
Joseph,Scott,AT&T,3.023783647,71
Daniel,Ross,Sprint,2.684073975,76
Daniel,Mann,Verizon,1.108001238,86
Christopher,Bryant,Verizon,4.153118496,28
Michele,Walker,T-Mobile,4.80146119,22
Carol,Anderson,Verizon,4.074724287,64
Mary,Rogers,Sprint,4.268120801,26
Seth,Wise,AT&T,4.551556411,19
April,Mckinney,T-Mobile,5.208785643,50
Leslie,Robinson,AT&T,3.080324921,71
Jared,Clements,T-Mobile,3.249018633,82
Troy,Anderson,T-Mobile,5.156345534,88
Daniel,Norman,AT&T,2.581217958,36
Vickie,Huff,Verizon,0.315755499,45
Danny,Phillips,Verizon,4.630651555,43
Jaime,Harris,Verizon,1.645567008,47
Charles,Gray,Verizon,3.023370365,62
Stephanie,Dodson,AT&T,1.909889634,86
Theresa,Reynolds,Sprint,4.938151669,79
Jeffery,Tran,T-Mobile,5.546641059,68
Gregory,Cervantes,AT&T,0.596949862,72
Holly,Wright,Verizon,1.808876659,61
Beverly,Green,Verizon,1.355567267,63
Jennifer,Taylor,AT&T,3.820943054,67
Makayla,Gomez,T-Mobile,2.667079901,89
Kelly,Kramer,AT&T,2.647339107,99
Marcus,Fields,AT&T,1.266402879,21
Amanda,Nelson,Sprint,2.26483918,61
Derrick,Wright,AT&T,2.111865145,38
Jared,Lawson,Sprint,3.746841059,91
Lori,Ewing,T-Mobile,1.524192407,28
Russell,Williams,AT&T,3.975800221,37
Carlos,Perry,AT&T,1.939934417,32
Sarah,Diaz,Verizon,2.302174958,89
Nathan,Cunningham,AT&T,2.099873149,64
Jeremy,Zimmerman,Verizon,3.35098546,66
Elizabeth,Pena,Verizon,2.994429275,42
Deborah,Jefferson,Verizon,5.05127888,94
Timothy,Hughes,T-Mobile,1.75296805,51
Charles,Walton,Sprint,0.67442767,53
Robert,Delacruz,Verizon,1.340193082,40
Michelle,Paul,AT&T,2.577044167,92
Kimberly,Nichols,AT&T,1.28188776,35
Leslie,Howard,Verizon,1.292922898,71
Tonya,Cortez,Verizon,2.51027941,81
Danielle,Pearson,AT&T,3.844736895,35
Cody,Summers,Verizon,3.830719598,63
Tiffany,Jackson,Sprint,2.783672135,65
Hailey,Sweeney,Sprint,3.080992056,53
Vanessa,Turner,T-Mobile,4.223018628,48
Christopher,Schwartz,Verizon,1.788619194,69
Margaret,Patterson,T-Mobile,4.317419438,27
Justin,Pierce,T-Mobile,4.952593836,69
James,Cobb,T-Mobile,4.714472303,56
Alexandria,Miller,Verizon,3.079256973,36
Joseph,Edwards,T-Mobile,3.60402717,45
Gary,Bass,Sprint,3.755707026,44
Ruth,DDS,T-Mobile,2.699356532,78
Katie,Wilson,Sprint,4.795319332,89
Brandon,Brown,Sprint,2.681763511,32
Samuel,Davis,Verizon,4.664760283,23
Jennifer,Campbell,T-Mobile,2.161314536,47
Jacob,Sanchez,Verizon,0.728617909,74
Lori,Dean,Sprint,3.63586825,72
Edward,Clark,AT&T,2.967293135,26
April,Anderson,T-Mobile,0.575068919,59
Jeffrey,Washington,Verizon,3.26491679,57
Timothy,Blanchard,AT&T,1.387228343,66
John,Collins,T-Mobile,3.686252595,52
Charles,Wall,T-Mobile,2.296894572,98
Kelly,Bowen,Verizon,1.185040421,18
Joseph,Bass,AT&T,2.462466574,54
Glen,Young,Verizon,1.583670926,43
Mrs.,Morris,T-Mobile,3.968096275,54
Barbara,Lee,T-Mobile,1.75826062,43
Erica,Rice,Sprint,4.208275442,84
Melanie,Nicholson,T-Mobile,0.690331002,32
Veronica,Torres,T-Mobile,2.603304388,45
Kimberly,Hernandez,AT&T,3.159097392,22
Edward,Woods,AT&T,0.170268385,75
Miguel,Barnes,Sprint,1.989150397,70
Charles,Harvey,Sprint,1.718329518,57
Autumn,Freeman,Sprint,1.032244929,23
Douglas,Schwartz,Verizon,3.087247768,47
Janet,Harris,Verizon,3.739574097,44
Mario,Calhoun,Sprint,1.337884463,67
Eddie,Wolf,Verizon,3.48234117,32
Shelly,Paul,T-Mobile,5.062567924,63
Tamara,Jenkins,Sprint,4.719623566,51
Mark,Duke,Sprint,0.572281873,94
Alicia,Stevens,Verizon,1.486473728,18
Jennifer,Mitchell,AT&T,3.278368063,98
Colleen,Fox,Sprint,1.603568476,69
Rebecca,Nguyen,Verizon,0.747170323,18
Amy,Bauer,Verizon,2.036986778,65
Cynthia,Singh,AT&T,1.203670347,77
David,Gutierrez,Sprint,3.223482796,69
Erin,Taylor,AT&T,3.325066067,80
Kevin,Cortez,T-Mobile,0.459499839,26
Shawn,Monroe,AT&T,2.537913766,44
Thomas,Russell,AT&T,2.745001984,20
Matthew,King,Verizon,3.634147608,80
Carolyn,Adams,AT&T,5.142035932,25
Patricia,Weaver,T-Mobile,4.960038053,86
Kenneth,Buck,Verizon,2.888285815,96
Jennifer,Walker,T-Mobile,4.657200366,100
Patrick,Fischer,AT&T,0.587696656,38
Alicia,Hansen,T-Mobile,2.629515093,70
Lisa,Smith,T-Mobile,4.227226914,42
Erik,Barrett,AT&T,3.083222886,19
Christina,Griffin,AT&T,1.388039147,70
Patrick,Contreras,Verizon,1.036770541,73
Christopher,Murphy,Verizon,2.752814115,22
Vincent,Williams,Sprint,3.800572601,81
Kathy,Pineda,Verizon,5.098552384,73
Edwin,Miller,AT&T,2.035020353,74
Adam,Phillips,T-Mobile,4.988655251,77
Michelle,Wagner,T-Mobile,0.757102366,51
Emily,Payne,Verizon,5.143628676,45
Steven,MD,Verizon,4.759591409,50
Kristin,Young,AT&T,0.733956124,31
Bryan,Steele,T-Mobile,2.38970761,83
Tracy,Moreno,Sprint,0.91208307,63
Julie,Boyd,Sprint,5.720262666,77
Angel,Sanders,Verizon,2.694254564,44
Ms.,PhD,Sprint,3.578263379,87
Danielle,Tapia,AT&T,1.705290229,45
Erin,Kelly,Sprint,4.65573018,91
Benjamin,Hernandez,Verizon,1.606479127,46
Gabrielle,Benson,AT&T,2.057257472,89
Darin,Reilly,T-Mobile,2.218878251,60
Jessica,DDS,AT&T,2.455248915,50
Sydney,Parker,Verizon,0.571652363,27
Gabrielle,Perez,Verizon,3.085808505,84
Michael,Becker,Sprint,1.039067748,90
Robert,Zimmerman,Sprint,2.770635077,53
Ryan,Perkins,T-Mobile,2.904514563,64
James,Reed,T-Mobile,1.817908143,21
Michael,Mckay,Verizon,2.109766176,67
Rodney,Hayes,Verizon,3.738738615,70
Todd,Walker,Verizon,0.495531893,27
Heidi,Weber,T-Mobile,2.368877657,87
Rebecca,Wheeler,Verizon,4.083404996,42
Laura,Davis,T-Mobile,1.50896158,41
Katherine,Harrison,Verizon,3.492416344,29
Christine,Green,AT&T,1.014321784,69
Richard,Clark,AT&T,0.902516383,88
Steven,Foster,Verizon,4.624677842,46
Brandy,Buck,AT&T,2.156350902,75
Miguel,Guerra,T-Mobile,2.533752207,54
Tracy,Reyes,Sprint,4.173277454,27
Christian,Hendrix,AT&T,1.281079113,80
Richard,Davidson,Sprint,2.845644552,30
Sabrina,Hall,AT&T,5.140807821,36
Abigail,Perez,T-Mobile,3.618502976,32
Gregory,Jordan,AT&T,0.717200346,20
Darlene,Chavez,AT&T,3.20232603,78
John,Andrade,Verizon,0.756146214,71
Michael,Lyons,Sprint,1.445297525,50
David,Costa,Sprint,4.668950514,80
Jason,Fields,T-Mobile,1.067525248,67
Katherine,Hale,T-Mobile,1.219044157,23
Jason,Russell,Sprint,2.682766023,26
Stacey,White,Verizon,5.490197325,35
Elizabeth,MD,Verizon,1.934920197,30
Leslie,Bond,Sprint,1.776427539,69
Dylan,Chavez,AT&T,3.146806687,64
Sierra,Pacheco,Sprint,3.455053346,18
Pamela,Nguyen,AT&T,2.968596996,57
Angela,Collins,Sprint,4.954692103,28
Brian,Snyder,AT&T,1.899190379,86
Tara,Thompson,Verizon,1.848086782,41
Jessica,Ferrell,Sprint,0.868293994,75
Katie,Craig,T-Mobile,3.77419395,95
Fernando,Giles,AT&T,2.471544958,97
Stephanie,Parker,Verizon,4.666673612,100
Jake,Knight,T-Mobile,5.024420661,82
Sonya,Bailey,Verizon,0.625464969,50
Michael,Gonzalez,AT&T,5.455295839,55
Eric,Jackson,Sprint,1.689252283,95
Amy,Osborn,Verizon,2.575742132,33
Michael,Strickland,Sprint,4.493180011,50
Travis,Robinson,Sprint,3.726530755,44
Molly,Burton,Verizon,4.006174658,31
Christopher,Wolfe,Verizon,2.816124683,72
William,Roach,Verizon,4.831141686,22
Mrs.,Young,Sprint,4.158236204,91
Dalton,Mckay,T-Mobile,1.870611283,83
Donna,Mitchell,AT&T,5.067958292,83
Joel,Deleon,T-Mobile,5.56148952,86
Claire,Ferguson,Sprint,2.774640268,37
Patricia,Harris,Verizon,3.855866733,64
Summer,Diaz,Verizon,4.452785018,37
Kimberly,Black,AT&T,4.011181832,79
John,Jackson,AT&T,0.456110108,67
Brandi,Williams,T-Mobile,3.885427347,84
Jesse,Hurst,T-Mobile,5.140723362,70
Matthew,Obrien,AT&T,1.722020816,30
Robert,Harvey,Sprint,4.102496359,95
Regina,Newman,T-Mobile,3.526586805,70
Andrew,Rodriguez,Verizon,2.021695583,37
Michael,Miller,Verizon,0.44653091,53
Lisa,Larson,Sprint,4.432158036,76
Jeffery,Phillips,AT&T,1.661146829,26
Michelle,Poole,T-Mobile,2.452844708,100
Michael,Ayala,Verizon,2.576914871,50
Sharon,Moore,AT&T,2.651233369,62
Debbie,Shelton,T-Mobile,1.059274634,97
Melissa,Brooks,Sprint,4.210084392,99
Cassandra,Walters,Verizon,4.20803991,81
Danny,Ramirez,Sprint,0.821377322,33
Emma,Johnson,Sprint,3.214144606,43
Laura,Hernandez,Sprint,3.228909205,83
Rebecca,Carlson,T-Mobile,1.21418053,82
Deanna,Lopez,Sprint,5.227554829,82
Sylvia,White,T-Mobile,2.503096192,72
Richard,Mcdowell,T-Mobile,1.196157817,96
Lorraine,Anderson,Sprint,2.062992245,84
Kendra,Simpson,Sprint,2.548678528,51
Donald,Thomas,AT&T,0.54454341,51
David,Schwartz,Verizon,1.122107694,67
Zachary,Vasquez,AT&T,1.082637593,91
Donna,Joyce,Verizon,2.787655914,46
Alexis,Glenn,Verizon,2.504464857,44
Christina,Mccarthy,AT&T,5.282159337,81
Cheryl,Ross,AT&T,3.029689752,85
Gina,Miranda,Verizon,4.05426985,53
Derek,Barber,Verizon,3.502300832,31
Amanda,Harris,Verizon,2.90730303,49
Ashley,Reyes,T-Mobile,4.309351139,23
Gary,Ewing,Verizon,2.954811225,33
Jennifer,Fleming,Sprint,1.928481906,20
Eric,Mays,Sprint,2.492571408,97
Bryce,Woodard,Sprint,4.550023359,96
William,Pearson,AT&T,3.329000576,85
Jamie,Moore,AT&T,2.543557409,32
Dylan,Rodriguez,AT&T,0.987202247,74
Jennifer,Ingram,Verizon,2.907300532,64
Pamela,Grimes,Sprint,1.536229668,19
Heather,Harris,Verizon,5.594345964,71
Jennifer,York,T-Mobile,2.77994223,88
Chase,Rangel,T-Mobile,0.198648845,28
Mrs.,Juarez,AT&T,0.547674476,87
Ryan,Baxter,T-Mobile,1.689607483,58
Betty,Liu,Sprint,0.677046892,35
Susan,White,T-Mobile,5.008217429,54
Amanda,DDS,AT&T,5.00736048,56
Melissa,Adams,Verizon,5.053903892,85
Sydney,Duncan,T-Mobile,4.032244464,18
Deborah,Lara,Sprint,3.884816141,68
Randy,Harrington,Sprint,4.908018721,51
Karen,Smith,Sprint,4.697566818,22
Ashley,Santiago,Verizon,4.521931527,69
Mindy,Gibbs,Sprint,5.07668528,56
Lori,Oneill,AT&T,4.102701736,50
Chad,Hughes,AT&T,0.150016252,52
Paula,Rodriguez,Sprint,2.351385386,76
Stephanie,Jones,T-Mobile,3.875004245,90
Seth,Collins,Sprint,3.17316385,29
Elizabeth,Smith,AT&T,4.7626408,69
Cindy,PhD,AT&T,4.221238101,26
Christopher,Eaton,AT&T,3.873678813,53
Maria,Hunt,T-Mobile,0.922501893,41
Katherine,Carter,T-Mobile,2.034825259,90
Kimberly,Romero,T-Mobile,1.70459649,71
Joe,Gonzalez,AT&T,1.805632124,24
Michael,Wallace,Verizon,3.392010847,54
Ms.,Lynch,Sprint,1.017589427,22
Jonathan,Wright,Sprint,0.485277885,21
Sherri,Williams,AT&T,2.805382564,91
Shannon,MD,T-Mobile,4.131369277,59
John,Herrera,Verizon,0.904250642,76
Elizabeth,Cruz,Verizon,4.51053142,93
Suzanne,Quinn,T-Mobile,2.678496719,31
Carl,Jackson,Sprint,0.762293348,92
Laura,Rowe,Sprint,3.151828054,98
Blake,Hughes,Verizon,5.11081827,85
Kevin,Perry,Verizon,3.090865156,29
Allison,Keller,T-Mobile,3.796489844,91
Eric,Jackson,Sprint,4.435195967,19
Christopher,Sanders,Verizon,4.878563569,81
Andrea,Clark,Sprint,0.598792225,38
Tracy,Ferguson,Verizon,4.383695789,52
Timothy,Campbell,T-Mobile,5.181685786,58
Brandon,Murphy,Sprint,3.845430363,61
James,Ford,Verizon,4.714439213,70
Jessica,Cameron,Verizon,3.23092495,22
Joshua,Bradshaw,Verizon,2.0521144,37
Ashley,Roberts,Verizon,4.163610849,33
William,Thomas,T-Mobile,2.528564691,70
Kenneth,Porter,Sprint,5.017805877,72
Eric,Molina,Sprint,5.090858404,61
James,DDS,AT&T,4.395379305,39
Tyler,Carrillo,Sprint,5.409251621,40
Brianna,Scott,AT&T,2.20659384,26
Douglas,Golden,Verizon,4.757764423,89
Benjamin,Johnson,T-Mobile,1.951573877,57
Sean,Cook,T-Mobile,1.226973264,96
Candace,Romero,Verizon,3.551097312,73
Justin,Noble,AT&T,2.570575951,56
Robert,Brown,Verizon,4.712229115,19
Lauren,Ramirez,T-Mobile,3.186604744,75
Juan,White,T-Mobile,5.315917034,20
Brittany,Ware,Sprint,0.645398328,97
Isabella,Greer,AT&T,4.326236436,88
Tony,Romero,Sprint,3.959342989,85
Tonya,Adams,T-Mobile,4.39415674,75
Jamie,Brewer,T-Mobile,2.523741758,90
Jennifer,Parsons,Sprint,3.919373033,42
Kaitlyn,Myers,Sprint,3.199860701,68
Joy,Chapman,T-Mobile,3.551504572,91
Raymond,Brooks,Sprint,2.972843916,32
Lisa,Zimmerman,Sprint,1.70813282,55
Charles,Atkinson,AT&T,1.206301761,64
Barbara,Morrison,T-Mobile,2.584222747,65
Angela,Reyes,Verizon,5.010035577,46
Scott,Castro,AT&T,2.930066712,50
Craig,Walton,Verizon,4.788653432,58
Nicholas,Brady,Sprint,3.477999071,89
Elizabeth,Parsons,Sprint,4.974789974,65
Morgan,Alvarez,Verizon,2.292352492,88
Jonathan,Mitchell,Sprint,1.18660642,86
Kurt,Curtis,Sprint,4.705790409,85
Kimberly,House,AT&T,4.106170693,49
Teresa,Richards,Verizon,3.316919428,80
Tyler,Baldwin,AT&T,1.674356942,80
Melissa,Marshall,Verizon,1.553190414,69
Barbara,Davis,AT&T,3.056024474,51
Caitlin,Burns,T-Mobile,3.298701515,39
Dawn,Hubbard,T-Mobile,3.672761937,19
Richard,Peterson,Verizon,3.07087909,87
Scott,Boone,T-Mobile,2.89750448,31
Allison,Yu,AT&T,1.398159061,50
Mark,Miller,Verizon,4.065689425,78
Philip,Werner,T-Mobile,4.169390897,72
Emily,Holmes,T-Mobile,0.929087016,23
Kirsten,Fitzpatrick,Verizon,1.64240843,93
Alexandra,Greene,T-Mobile,1.268482494,68
Stephanie,Lopez,T-Mobile,5.188109973,62
Valerie,Watson,Verizon,3.688114262,19
Anthony,Hernandez,T-Mobile,2.746042024,36
Cheryl,Walters,T-Mobile,2.409795958,85
Brittany,Edwards,T-Mobile,5.09114801,83
Wendy,Cummings,T-Mobile,3.474066166,21
Taylor,Poole,Sprint,0.971085008,86
Nicole,Shelton,Verizon,2.331611715,84
Christine,Morris,Sprint,4.555219773,62
Drew,Russo,Sprint,2.957194048,43
David,Butler,AT&T,2.45121903,87
Yolanda,Goodman,Sprint,5.675709267,51
Kathleen,Shah,Sprint,5.384107102,78
Michael,Stokes,AT&T,4.67663215,28
Tiffany,Dorsey,T-Mobile,1.458985723,25
Lisa,Benitez,T-Mobile,1.948255229,55
Terrence,Kelley,Sprint,2.322469661,83
Richard,Hoover,AT&T,4.721122039,66
Amanda,Fisher,T-Mobile,4.057889245,24
Gary,Mcdonald,AT&T,5.036002924,40
Sherri,Shah,Verizon,5.181867744,90
David,Meadows,Verizon,4.752220248,52
Ann,Nelson,Verizon,1.425424774,34
Mrs.,Jensen,Verizon,1.477692743,73
Carolyn,Jones,Sprint,2.703767176,55
John,Mccoy,Verizon,1.601184869,90
Steven,Bennett,Verizon,1.636107093,29
Paul,Rodriguez,AT&T,4.324489172,98
Joshua,Mejia,T-Mobile,1.073742001,73
Michelle,Chaney,AT&T,3.825762254,92
Bryan,Gibson,Sprint,4.067781542,37
Christopher,Higgins,Verizon,0.881828064,19
John,Mccarthy,T-Mobile,0.813031329,83
Phyllis,Avery,T-Mobile,1.735224682,41
Anthony,Garcia,Verizon,1.910428819,27
Sandra,Crane,Verizon,3.592227182,62
Walter,Rodriguez,Sprint,4.153340195,18
Erica,Estrada,Sprint,3.280462647,67
Duane,Keller,Verizon,2.455427072,28
Alexander,Morgan,Verizon,3.410566406,64
Jacqueline,Joyce,Verizon,3.743895858,38
Mary,White,Verizon,0.801573,39
Michael,Cameron,T-Mobile,2.130768132,55
Ethan,Robinson,Sprint,4.874019832,86
Michael,Craig,Verizon,2.525560539,75
Beverly,Ellis,Verizon,4.075773363,78
Jennifer,Bates,T-Mobile,1.915854033,63
Julia,Arnold,AT&T,1.142198497,47
Michael,Krause,Verizon,2.99187556,24
Linda,Burns,T-Mobile,4.651913648,26
Danielle,Kennedy,T-Mobile,4.142193484,51
Beverly,Hart,AT&T,1.567416118,79
Emily,Fisher,Sprint,4.800310004,73
Mary,Rodriguez,Sprint,3.063915268,32
Jennifer,Boyd,Sprint,0.468144787,92
Reginald,Rodgers,Verizon,0.296162769,36
Jennifer,Garrett,Sprint,2.777717899,55
Juan,Evans,Verizon,3.142934781,69
Amber,Edwards,Verizon,1.052412264,65
Joseph,Moore,T-Mobile,5.200729711,61
Nathaniel,Ferguson,Sprint,4.390193587,99
Robert,Cohen,Sprint,4.211339555,19
Todd,Cross,Sprint,3.392809412,75
Dennis,Perez,Verizon,3.620042458,70
Melissa,Murphy,Verizon,1.934878509,63
Jacqueline,Howard,Sprint,3.90249812,68
William,Browning,Verizon,5.57582366,70
Timothy,Powers,Verizon,3.224871923,56
Andre,Jacobs,AT&T,1.71342165,45
Mary,Curry,AT&T,2.141087772,94
Dr.,Scott,Sprint,5.376546421,49
Joseph,Carr,Sprint,1.345268511,73
Cindy,Rivera,AT&T,4.595373106,35
Sara,Williams,Verizon,3.229395075,46
Crystal,Young,Verizon,2.443354446,96
Melissa,Browning,T-Mobile,3.9099408,34
Haley,Sexton,Sprint,0.954257921,22
Gary,Mays,Sprint,3.012609099,55
Melissa,Brown,Sprint,0.573275489,66
Terri,Rasmussen,T-Mobile,4.255195282,97
Shawn,Mayo,T-Mobile,1.031708955,93
Michael,Bradford,Verizon,0.83572526,20
Kim,Lambert,AT&T,4.286703868,74
Victoria,Reeves,AT&T,2.772199945,97
Taylor,Williams,AT&T,1.315218632,90
Scott,Richardson,Verizon,3.798581681,76
Martha,White,AT&T,2.995549332,52
Shelley,Gonzalez,T-Mobile,2.327851252,98
Dawn,Flynn,T-Mobile,5.004375759,61
Renee,Smith,Sprint,3.813888522,78
Jessica,Perry,AT&T,1.33429521,35
Johnny,Shaw,T-Mobile,2.871957892,43
Mike,Klein,Sprint,1.07431846,25
Mackenzie,Duncan,AT&T,1.753807968,25
Olivia,Rogers,AT&T,4.960319374,36
Wendy,Collier,T-Mobile,2.953728882,78
Brandon,Thompson,Sprint,4.414001222,100
Jennifer,Oliver,Sprint,1.305497099,90
Lee,Baker,T-Mobile,1.480507741,24
Christina,Patrick,T-Mobile,2.208659176,70
Erica,Peters,T-Mobile,2.77676171,53
Brian,Hall,AT&T,3.795906422,41
Ashley,Brewer,T-Mobile,3.623640372,34
Thomas,Werner,T-Mobile,3.12164144,84
Douglas,Rivera,Verizon,3.465203142,91
Frances,Guerra,T-Mobile,4.33507545,46
Brooke,Adams,T-Mobile,4.526605517,25
Julie,Ortega,AT&T,2.801672017,43
Holly,Freeman,Sprint,4.007920793,83
David,Harris,AT&T,2.919146472,63
Nicholas,Yoder,Verizon,4.266540478,35
Chelsey,Allen,T-Mobile,4.473636418,50
Maria,Cox,T-Mobile,0.959638535,29
Joshua,Watson,T-Mobile,2.862267257,41
Amanda,Dougherty,T-Mobile,5.613945772,33
Nicholas,Castro,T-Mobile,2.910700263,33
Ryan,Massey,T-Mobile,4.898530447,65
Judy,Livingston,Verizon,1.844176429,24
Glenda,Knight,T-Mobile,3.374568755,34
Melissa,MD,T-Mobile,4.490861787,95
Amy,Nguyen,T-Mobile,2.982989704,73
Janice,Thomas,Verizon,2.567651048,38
Max,Beard,T-Mobile,1.065576092,32
Michael,Johnson,Verizon,1.155051377,58
Brian,Mills,AT&T,2.97632698,65
Joshua,Smith,T-Mobile,4.325124186,57
Rachel,MD,Sprint,4.707828378,19
Edward,Hernandez,Verizon,3.486440276,57
Evelyn,MD,AT&T,4.43180257,44
John,Olson,Verizon,3.764741745,51
Sharon,Massey,Verizon,4.220889423,49
William,Miller,AT&T,4.121268387,60
John,Rios,T-Mobile,3.406226058,30
Elizabeth,Williams,T-Mobile,3.086776922,23
Corey,Harrison,Verizon,1.706533706,85
Tracy,Johnson,AT&T,4.422298443,21
Nicole,Martin,T-Mobile,0.828938413,35
Dylan,Walker,Verizon,1.662190843,92
Mary,Davis,Sprint,2.8202773,63
Darlene,Adams,AT&T,5.342213448,31
Ryan,Chaney,Sprint,4.64881005,100
Michelle,Wilkins,Sprint,1.931234756,64
Michelle,Jenkins,Verizon,3.776421491,21
Peter,Reyes,AT&T,4.759141904,35
Sarah,Brown,T-Mobile,3.435390387,45
Lori,Smith,T-Mobile,3.193986641,66
Kelli,Johnson,Verizon,2.80904295,60
Teresa,Cross,T-Mobile,1.931147446,53
Kimberly,Soto,T-Mobile,5.328848208,80
Kelly,Bernard,Sprint,4.245836729,100
Laura,Atkinson,Sprint,4.157891775,66
Angel,Holmes,AT&T,3.003579611,98
Nicole,Gill,Sprint,5.174652158,36
Andrea,Dennis,T-Mobile,1.984288212,21
Johnathan,Jones,AT&T,2.159771976,74
Andre,Malone,AT&T,1.508321437,92
Kelli,Edwards,Verizon,3.899743975,69
Juan,Garcia,Sprint,4.205568272,60
Samantha,Frank,AT&T,3.482279996,63
Laura,Murray,T-Mobile,4.057191148,52
Ryan,Evans,AT&T,2.548816179,34
Andrew,Martinez,AT&T,0.306802769,48
John,Escobar,Verizon,2.13443651,62
Laura,Roberson,T-Mobile,2.975057866,76
Kelly,Hill,T-Mobile,4.38985485,87
Lisa,Smith,Sprint,4.555532752,66
Dr.,George,T-Mobile,1.005037479,25
Shannon,Ramos,AT&T,0.34634221,69
Sherry,Brown,T-Mobile,4.489226605,80
Brenda,Wong,T-Mobile,1.129680716,49
Alexander,Russo,AT&T,2.464286742,22
Michelle,Campbell,Verizon,0.917235208,60
Mary,Cooper,Sprint,3.571273146,78
Marcus,Ross,Sprint,2.5562085,59
Whitney,Compton,Verizon,1.797388853,59
Robert,Hoover,AT&T,3.380087415,55
Thomas,Mcmahon,Sprint,1.834027451,97
Richard,Jones,Verizon,1.031267041,73
Paige,MD,Verizon,4.159487467,67
Jasmine,Nolan,Verizon,4.831877804,92
April,Li,Sprint,2.321876322,79
Phillip,Walker,Sprint,1.143641248,61
Ashley,Nguyen,Sprint,0.54120531,31
Denise,Clark,Sprint,2.744645758,28
Andrea,Torres,T-Mobile,4.255707078,55
Michael,Thompson,Verizon,1.781829723,61
Heather,Anthony,T-Mobile,3.228140935,100
Sherry,Macdonald,Verizon,1.405775647,78
Timothy,Harris,Sprint,2.517827406,33
Samantha,Hall,Sprint,0.784253858,68
Laura,Green,T-Mobile,4.532519505,43
John,Simmons,AT&T,4.117413548,57
Michael,Evans,Sprint,2.292811182,63
Michael,Taylor,AT&T,4.483799951,76
David,Osborne,Verizon,1.552646419,78
Jennifer,Williamson,T-Mobile,1.015603375,64
Michelle,Gray,AT&T,4.677911409,73
Frederick,Reed,AT&T,1.810446129,62
Chelsea,Huffman,Sprint,4.961035652,77
Joseph,Carter,AT&T,3.377562104,54
Adam,Lloyd,AT&T,5.031193934,44
Gina,Soto,Verizon,4.254583583,85
Mark,Montoya,T-Mobile,1.023726141,36
Jennifer,Moore,Sprint,4.823389806,52
Alexander,Lewis,Sprint,1.6980876,60
Alexander,Jr.,AT&T,4.04328968,94
Alison,Navarro,Verizon,3.04032407,27
Breanna,Nelson,AT&T,4.299143249,78
Parker,Alvarez,AT&T,4.367627506,43
Jennifer,Foster,Sprint,4.103562943,99
Corey,Green,AT&T,4.399172724,75
Lisa,Bryant,AT&T,4.863074279,88
Richard,Brown,Verizon,2.766837862,71
Jose,Gonzalez,Sprint,5.311345332,62
Dr.,Phillips,T-Mobile,4.143190805,56
Ryan,Thompson,Verizon,4.9838436,21
Jeffrey,Oneill,Verizon,4.893097367,59
Philip,Miller,Verizon,1.168762788,65
Darlene,Riley,Sprint,2.739276414,45
Patricia,Alvarez,AT&T,4.235136275,55
Jasmine,Wilson,T-Mobile,0.625517599,61
Jennifer,Walters,Sprint,3.011593098,95
Mitchell,Roman,AT&T,4.974007522,24
Brenda,Meyers,Verizon,0.232285703,60
Craig,Wong,Sprint,5.180618965,93
Dale,Waller,AT&T,4.918058758,89
Kimberly,Perry,T-Mobile,2.037566132,76
Jason,Alexander,T-Mobile,4.699153934,73
Christina,Romero,AT&T,0.862025913,66
Eugene,Underwood,Sprint,3.827494651,71
Mackenzie,Boone,Verizon,2.799280884,63
Yvette,Smith,AT&T,4.775654659,83
Linda,Jordan,Verizon,1.373969114,25
