First Name,Last Name,Age,Upstream Data (MB),Downstream Data (MB),Total Data (GB),App Name,Network Provider,City,State,Country,Zipcode
David,Ward,93,591.4466121,2339.000474,2.861764732,Spotify,AT&T,Sarahtown,Maryland,USA,67497
Austin,Serrano,100,574.2452693,2737.174213,3.233808088,Instagram,Sprint,Lake Christopher,Missouri,USA,6021
Kyle,Nunez,85,752.2698828,4911.158122,5.530691411,Snapchat,Verizon,North Teresashire,Iowa,USA,46768
Patricia,MD,87,673.6721513,3973.546549,4.538299512,Netflix,T-Mobile,Wilsonstad,Florida,USA,99602
Donald,Weber,68,284.0387291,3165.8839,3.369065068,Twitter,Verizon,New Kathrynside,Colorado,USA,41171
Lauren,Miller,47,263.0872348,1850.342792,2.06389651,Instagram,T-Mobile,Perryview,Rhode Island,USA,46955
Jason,MD,28,469.5003801,183.993298,0.63817742,Spotify,T-Mobile,Nielsenchester,New York,USA,55918
Cheryl,Galvan,28,735.639971,626.8116731,1.330519184,Instagram,T-Mobile,New Sandraborough,Utah,USA,5917
Michelle,Walters,53,102.8890335,3667.79289,3.682306566,WhatsApp,Sprint,Port Codyshire,New Jersey,USA,92902
Luis,Mercado,92,948.8433172,1877.559445,2.760158947,Spotify,Verizon,Kurttown,Massachusetts,USA,26403
Nicole,Davis,53,547.7215925,1705.465307,2.200377832,Facebook,Sprint,Campbellbury,Maine,USA,7048
Jeffrey,Brandt,40,313.344311,4450.442875,4.652135924,Netflix,Verizon,South Jeffrey,Rhode Island,USA,94351
Taylor,Little,29,696.4573186,2448.319008,3.071070631,Twitter,AT&T,South Lisa,Texas,USA,27005
Katrina,Hernandez,100,54.27855808,4502.906434,4.450375969,WhatsApp,AT&T,East Gregoryville,Massachusetts,USA,96697
Kevin,Lee,65,489.5529466,4438.860626,4.81290388,Facebook,Verizon,Allenbury,Nevada,USA,50189
Sarah,Nichols,27,491.109951,446.897394,0.916022798,Instagram,Verizon,East Adam,Maine,USA,23646
Nathan,Downs,78,170.3555321,4729.546743,4.785060816,Instagram,Verizon,Port Paul,Virginia,USA,34559
Douglas,Jr.,33,839.0139378,430.9266739,1.240176379,Snapchat,Verizon,Warrenland,Massachusetts,USA,34358
Holly,Harris,76,798.8439975,4819.35527,5.486522723,YouTube,T-Mobile,Port Kelly,Ohio,USA,15835
Jeff,Lee,34,161.2050705,2290.443842,2.394188391,WhatsApp,Sprint,Port Kimberly,Arkansas,USA,34551
Melissa,Miller,49,370.1890206,3816.260345,4.088329459,Facebook,T-Mobile,East Frankport,Idaho,USA,20933
Daniel,Harris,66,109.4252611,3545.414618,3.569179569,Twitter,Sprint,New Joanna,Florida,USA,96282
Mr.,Pierce,34,850.1226693,2616.550123,3.385422649,Instagram,Sprint,Carrillohaven,Texas,USA,23790
Steven,Torres,24,330.0869027,3116.301353,3.365613531,TikTok,Sprint,East Stephen,Louisiana,USA,2606
Robert,Weber,55,444.9231448,4752.094998,5.07521303,Facebook,T-Mobile,New Maryshire,Florida,USA,24019
Cathy,Hayes,18,330.6332305,4640.389879,4.854514755,Twitter,Verizon,Markhaven,West Virginia,USA,32862
Jenny,Conway,30,316.9257563,3288.913949,3.521327837,Spotify,T-Mobile,Austinshire,Florida,USA,67091
Aimee,Hodge,69,749.8292312,3305.707461,3.960485051,Instagram,T-Mobile,Port Christopher,Texas,USA,2389
Kathryn,Willis,68,750.0905718,1272.346532,1.975036234,Facebook,Sprint,North Patriciachester,Louisiana,USA,30481
Marc,Scott,35,522.6102888,4151.686299,4.564742761,TikTok,AT&T,West Brendanmouth,North Carolina,USA,80040
Heather,Macias,64,661.0407798,3181.386498,3.752370389,Zoom,AT&T,Erinside,Missouri,USA,92641
Victor,Burton,70,516.5465654,4139.93152,4.547341881,TikTok,T-Mobile,New Summerberg,New Mexico,USA,80149
Lauren,Freeman,73,38.30331784,3306.369431,3.266281981,Facebook,Sprint,Alexanderton,Vermont,USA,73399
Bradley,Hoffman,53,75.3463688,1531.634129,1.569316892,Zoom,T-Mobile,New Sara,Montana,USA,50044
Mary,Bryant,93,389.9031638,987.9329435,1.345543074,Spotify,T-Mobile,Vasquezborough,Hawaii,USA,31751
William,Williams,45,752.248895,430.9809289,1.155497875,Instagram,Verizon,West Jamesport,New York,USA,68350
Carol,Benjamin,78,914.0939659,2950.674915,3.77418836,WhatsApp,Sprint,West Joel,Maine,USA,36409
Jason,MD,19,39.41122229,1456.05422,1.460415471,TikTok,AT&T,West Robin,Connecticut,USA,49592
Christopher,Clark,89,374.3497522,3171.022097,3.462277197,WhatsApp,AT&T,New Kirkhaven,Florida,USA,1585
Zachary,Williams,84,231.5446118,340.3494022,0.558490248,WhatsApp,AT&T,Dylanmouth,Georgia,USA,63275
Jesse,Howard,43,817.0532284,1909.532172,2.662681055,Spotify,T-Mobile,South Brookefurt,Utah,USA,83960
Jennifer,Hall,94,847.5084632,1339.738416,2.135983281,Snapchat,Sprint,Aliciamouth,Florida,USA,95156
Justin,Hayes,36,214.344779,1883.153686,2.048338345,Twitter,Verizon,Port Alexmouth,Delaware,USA,42126
Manuel,Kennedy,69,713.7189809,318.7029773,1.008224569,Spotify,AT&T,Christensenbury,Arkansas,USA,15831
Jessica,Bolton,28,734.4384769,3634.698023,4.266734863,Twitter,Sprint,Lake Robertaside,Washington,USA,55032
Tonya,Eaton,33,185.2871198,627.6517991,0.793885663,Zoom,AT&T,East Douglastown,Michigan,USA,68316
Barbara,Frey,58,439.3589578,121.2930004,0.547511678,TikTok,Verizon,East Kevinchester,Washington,USA,86342
Edward,Jefferson,44,624.1344274,4734.131052,5.232681132,Twitter,Sprint,Tammystad,West Virginia,USA,88478
Denise,Walters,26,35.80594086,1004.738093,1.016156283,Twitter,T-Mobile,Kingland,Alaska,USA,51162
Bryan,Taylor,74,410.5459147,4148.903427,4.452587248,Twitter,T-Mobile,New Tiffany,Indiana,USA,86705
Michael,Jones,68,163.4086506,4824.129469,4.870642695,Snapchat,AT&T,Brianshire,New Hampshire,USA,17365
Amanda,Hernandez,69,546.4775361,2693.899938,3.164431127,Spotify,AT&T,East Kelly,Kentucky,USA,63473
Michael,Phillips,95,844.4884076,2654.284892,3.416770801,Instagram,Sprint,Floresberg,New Jersey,USA,33611
Ashley,Shepherd,50,529.5063992,1868.715363,2.342013439,Zoom,Verizon,Port Jenna,Washington,USA,79618
William,Logan,83,45.62376025,2156.694581,2.150701505,Snapchat,AT&T,Roseland,Nevada,USA,80872
John,Morris,89,39.36067314,2436.273215,2.417611219,Facebook,Sprint,New Cassandraview,Wyoming,USA,52761
Sharon,Whitehead,57,609.4481144,802.8672984,1.37921427,Zoom,Verizon,Lake Bradley,Oregon,USA,9680
Nicholas,Garcia,81,334.7017429,1855.446784,2.13881692,TikTok,AT&T,Shawmouth,Vermont,USA,57298
Ashlee,Skinner,98,576.9398384,4089.736791,4.557301396,Spotify,AT&T,Scottview,Wyoming,USA,94045
John,Owens,50,172.0007378,952.8706919,1.098507256,Facebook,Sprint,Port Ashleystad,South Carolina,USA,19863
Charles,DDS,33,779.0937293,3662.773572,4.337761037,Snapchat,AT&T,New Ashley,Alabama,USA,88014
Robert,Cobb,80,862.1125087,3275.353671,4.040494316,Snapchat,T-Mobile,Dianaview,Wyoming,USA,38010
Lisa,Campbell,98,890.3333461,333.6239876,1.195270834,Zoom,Verizon,North Timothy,Tennessee,USA,44118
Deborah,George,24,311.0338429,161.0228988,0.460992912,Spotify,Verizon,Thomasmouth,Alabama,USA,55681
Jacob,Johnson,57,664.1280139,1795.01589,2.401507718,TikTok,T-Mobile,Port Sharonview,Maine,USA,35833
Austin,Brown,92,286.2519633,3476.242872,3.674311362,Snapchat,Sprint,Lake Andrew,Connecticut,USA,27368
Jason,Gregory,70,765.1292526,1685.56874,2.393259759,TikTok,T-Mobile,East Anthony,Missouri,USA,14231
David,Knapp,31,129.3197522,3355.279838,3.402929287,YouTube,T-Mobile,North Cheyenne,Alaska,USA,1432
Katie,Reyes,30,765.137163,3344.017808,4.012846651,WhatsApp,Verizon,Jordanchester,Ohio,USA,64982
Sherry,Terry,66,445.3313513,4042.445382,4.382594466,Spotify,Sprint,South Joseph,Pennsylvania,USA,42682
Shane,Bridges,62,856.9939955,542.4537928,1.366648231,Snapchat,AT&T,Kirstenfurt,Arizona,USA,72040
Sherry,Curtis,50,741.5415514,2906.788011,3.562821839,TikTok,T-Mobile,Port Shannonside,Indiana,USA,70827
Linda,Myers,63,382.7544443,359.3607419,0.724721862,Zoom,T-Mobile,South Lauren,Ohio,USA,63431
Rebecca,Martinez,66,904.5037935,920.9383444,1.782658338,Instagram,Sprint,East Geraldmouth,Arizona,USA,94202
Jennifer,Garrett,49,290.5037679,1661.229469,1.905989489,TikTok,T-Mobile,East Randyburgh,Colorado,USA,33522
Julie,Martinez,40,967.3187451,3551.57674,4.412983872,Zoom,Sprint,West Stephanie,Iowa,USA,4018
Jesus,Robinson,100,769.5313501,4870.695976,5.508034498,Netflix,AT&T,Bauerville,Virginia,USA,13470
Cory,Brown,73,990.7681028,1745.478031,2.672115365,Spotify,Sprint,West Sherri,Minnesota,USA,23659
Heather,Warner,74,63.36557023,2629.665203,2.629912864,Spotify,AT&T,Bryanton,Oregon,USA,93462
Joshua,Melton,93,281.2956854,1332.325197,1.575801643,Instagram,Sprint,East Conniemouth,Nevada,USA,32797
Glen,Rodriguez,80,743.8516139,3393.673622,4.040551988,Instagram,T-Mobile,Loweton,Idaho,USA,20395
John,Nash,78,923.0272042,1864.600046,2.722292237,Snapchat,AT&T,New Richardberg,Louisiana,USA,35758
Troy,Ramirez,21,38.48310895,2433.901059,2.414437664,Netflix,T-Mobile,Moorefort,South Carolina,USA,95404
Renee,Hudson,52,10.00920302,2860.673735,2.803401307,Snapchat,AT&T,Arielbury,Minnesota,USA,56125
Cody,Gomez,58,263.680203,3446.899533,3.623613023,Netflix,Sprint,Seanmouth,Washington,USA,59650
Courtney,Daugherty,81,854.2508899,347.2557234,1.173346302,Twitter,Sprint,West Bryan,Utah,USA,89351
Jason,Scott,39,769.4815711,2796.760414,3.482658189,Netflix,Sprint,Danielton,Mississippi,USA,44185
James,Price,44,346.8746875,2184.262284,2.471813449,WhatsApp,Verizon,Cynthiaport,Georgia,USA,25707
Diana,Arnold,68,11.9911517,712.1371781,0.707156572,Netflix,Verizon,East Nancyfurt,Hawaii,USA,98852
Shirley,Walker,67,559.1586835,1079.781508,1.600527531,Netflix,AT&T,Jocelynbury,Ohio,USA,48792
Laura,Foster,85,245.5759167,4425.255951,4.561359246,TikTok,Verizon,Port Amybury,Indiana,USA,22446
Christopher,Nguyen,82,748.1528392,4365.291245,4.993597739,Twitter,Sprint,Lake Kelly,Arkansas,USA,79966
Angela,Garrett,69,451.8861677,214.9847594,0.65124114,Twitter,Verizon,Rushside,Vermont,USA,32061
Karen,Hess,66,681.8159038,3462.537382,4.047220005,Zoom,Verizon,Lake Ronald,Washington,USA,22106
Lisa,Dyer,43,853.7857416,2793.2272,3.561536076,YouTube,T-Mobile,Port Monica,New York,USA,87483
Phillip,Davis,74,540.4022015,4702.088424,5.119619751,Netflix,AT&T,South Kenneth,Oklahoma,USA,21012
Alicia,Cruz,63,342.5959853,4544.62827,4.772679936,YouTube,AT&T,Lake Bonniefort,Alaska,USA,81767
Sean,Russell,60,771.8481106,2918.831469,3.604179277,TikTok,AT&T,West Jacobfort,Nevada,USA,21807
Christopher,Ramsey,85,272.5353674,737.8268605,0.986681863,Zoom,Verizon,Haroldbury,Colorado,USA,79928
Brandon,Armstrong,70,892.6036279,2326.084367,3.143249995,WhatsApp,Sprint,Cynthiafurt,Oregon,USA,60787
Guy,Curry,98,80.71337027,3639.563616,3.633082995,Netflix,T-Mobile,Port Carlos,Hawaii,USA,70881
Bradley,Young,88,837.1139547,4761.096344,5.467002245,WhatsApp,AT&T,Adamschester,Pennsylvania,USA,2546
Robin,Hines,34,100.64017,1850.955558,1.905855204,Instagram,Verizon,South Kathleenshire,Nebraska,USA,78346
Lisa,Sanchez,79,65.57561061,3934.123806,3.905956461,WhatsApp,Sprint,Lake Jasmine,Utah,USA,88844
Donna,Fowler,42,369.624368,3432.536729,3.713047946,Snapchat,T-Mobile,Kellifurt,Virginia,USA,58725
Hayley,Harrington,95,956.9838609,437.5492469,1.361848738,Facebook,T-Mobile,Jillianmouth,Colorado,USA,8860
Justin,Knight,33,983.6511936,2811.985409,3.70667637,YouTube,AT&T,Thomasberg,Arizona,USA,91694
Amy,Harvey,24,210.049796,958.368726,1.141033713,YouTube,AT&T,West Debra,South Carolina,USA,9454
Frank,Vaughn,70,157.1511801,3433.568996,3.506562672,TikTok,Sprint,West Jonathanville,Massachusetts,USA,55948
Nicholas,Merritt,43,359.4237982,3069.919992,3.348968546,Instagram,Verizon,North Damonstad,Mississippi,USA,99368
Martha,Leach,54,343.7159725,4866.588054,5.088187525,YouTube,Sprint,Lake Timothymouth,Minnesota,USA,74600
Spencer,Barker,99,761.9969539,4680.144192,5.314590963,Instagram,AT&T,Juanland,Mississippi,USA,22380
Christopher,Young,35,449.5590305,96.39552631,0.533158747,Facebook,Sprint,New Anneville,West Virginia,USA,60328
David,Hanson,39,782.0847499,446.1456793,1.199443779,Snapchat,Verizon,Port Andrewport,Louisiana,USA,71879
Nicholas,Levine,58,751.2259661,3857.214842,4.500430476,WhatsApp,T-Mobile,West Veronicaton,South Carolina,USA,63139
Rachel,Herrera,61,582.5273258,3443.933211,3.932090368,Spotify,T-Mobile,Jessicaburgh,New York,USA,78018
Kristine,Moore,36,835.1769787,4014.680713,4.736189152,Twitter,T-Mobile,New Stephanie,Maine,USA,91596
Mr.,Torres,96,203.6912691,1370.733867,1.537524547,Twitter,T-Mobile,New Ashleyland,Delaware,USA,61095
Sarah,Fuller,95,170.1923907,4254.147705,4.320644625,Netflix,AT&T,Port Danielmouth,Arizona,USA,91018
Justin,Gutierrez,96,753.1437559,2239.976386,2.922968889,YouTube,AT&T,Hayesbury,Arizona,USA,38660
Curtis,Colon,45,252.3490915,1346.446999,1.561324307,Netflix,Verizon,Bradleyborough,Maine,USA,98085
Mark,Roth,60,12.76643998,102.5083505,0.112573038,Netflix,Verizon,South Denisetown,Indiana,USA,38177
Melissa,Smith,80,912.840567,4363.251972,5.15243412,Twitter,Verizon,Sergioview,South Dakota,USA,56759
Michael,Sanchez,36,626.7076875,2699.952054,3.248691154,Zoom,Verizon,North Mikebury,Connecticut,USA,29372
Andrew,Ramsey,46,450.488321,4878.141315,5.203739879,WhatsApp,Sprint,Wilsonburgh,New Hampshire,USA,21072
Nicholas,Johnson,19,728.4791449,3587.672878,4.21499221,Zoom,Verizon,Carlbury,Texas,USA,26244
Nicholas,Hall,86,339.9984158,448.0648603,0.769593043,Zoom,T-Mobile,East Jeanette,Alaska,USA,25792
Justin,Bailey,82,954.1293965,2961.546373,3.823902118,Twitter,T-Mobile,Batesstad,Tennessee,USA,26361
Eric,Johnson,54,77.93408606,134.7664721,0.207715389,WhatsApp,T-Mobile,South Leslieburgh,Montana,USA,49713
Casey,Harrington,51,644.5387088,2811.020178,3.374569226,Zoom,Sprint,Fryeside,Georgia,USA,43689
Barry,Norton,21,779.516588,1783.498232,2.502944161,Spotify,Verizon,Glennmouth,Montana,USA,31523
Eric,Mullins,41,474.4346488,3234.314382,3.621825225,Facebook,T-Mobile,East John,Alabama,USA,80915
Christopher,Ortiz,24,757.4186715,2730.792321,3.406456047,WhatsApp,T-Mobile,Wiseborough,Rhode Island,USA,5919
Christopher,House,22,927.6412939,1343.684101,2.218091206,Zoom,T-Mobile,Brettchester,Minnesota,USA,59298
Audrey,Brown,93,746.5539617,853.6355151,1.562685036,Spotify,T-Mobile,New Leroyville,Florida,USA,12024
Carly,Taylor,73,316.2731985,2053.321857,2.314057672,Snapchat,AT&T,Robertsonstad,North Dakota,USA,91526
Joyce,Oliver,56,566.227911,4934.839759,5.372136396,WhatsApp,Verizon,New Troybury,South Carolina,USA,29694
Jessica,Burns,100,912.4874827,2206.708271,3.046089603,Netflix,Verizon,Morrisview,Arkansas,USA,51511
Shelly,Washington,24,454.6067482,3756.496332,4.112405352,WhatsApp,Sprint,New Calebmouth,Illinois,USA,77592
Tammy,Kelly,56,684.88151,332.0189517,0.993066857,Snapchat,AT&T,Melvinburgh,Texas,USA,5167
Brian,Davis,25,470.8595779,1925.385534,2.340083117,Zoom,Sprint,East Philip,Louisiana,USA,82865
Arthur,Gardner,42,130.1307154,2922.599034,2.981181396,Instagram,T-Mobile,East Kennethmouth,Kentucky,USA,98494
Christian,Miles,44,68.01165952,3768.422741,3.746517969,WhatsApp,Sprint,West Kristen,West Virginia,USA,29221
Vanessa,Nelson,51,952.75122,2665.499104,3.533447582,Zoom,T-Mobile,West Sabrina,Maryland,USA,14533
Greg,Reynolds,25,616.4163557,2600.712952,3.141727839,Snapchat,T-Mobile,North Christopherfurt,Virginia,USA,11675
Christopher,Williams,100,112.776764,3831.339217,3.851675763,Instagram,Verizon,Smithmouth,Michigan,USA,29690
Diana,Gomez,95,858.8641729,1600.774201,2.401990599,Spotify,Verizon,Lake Erinborough,Washington,USA,11908
Daniel,Wyatt,23,527.4662051,498.5220783,1.001941683,Spotify,Verizon,New Josephburgh,Nebraska,USA,2669
Stephanie,Ball,38,774.2127911,1768.394832,2.483015256,Twitter,Verizon,Jillianton,Illinois,USA,92644
Tommy,West,25,135.4886337,837.0313655,0.949726562,Twitter,Verizon,North Pamelaside,Illinois,USA,2317
Gregory,Banks,58,907.8413275,4831.42381,5.604751111,TikTok,AT&T,Danielshire,North Carolina,USA,58227
Kathleen,Robinson,50,594.6300853,2908.68216,3.421203365,Netflix,Verizon,Loganstad,Illinois,USA,38886
Michael,Dunlap,58,740.8780739,2260.672135,2.931201376,YouTube,Sprint,New Denise,Utah,USA,62465
Jane,Anderson,28,41.06589114,4564.656797,4.497776063,Snapchat,T-Mobile,West Pamela,Colorado,USA,47753
Andrew,Anderson,36,322.1518512,4506.788867,4.715762421,YouTube,Verizon,East William,Alabama,USA,68447
Wayne,Hughes,28,274.7709603,2107.701531,2.326633293,Twitter,AT&T,North Sarah,Tennessee,USA,72460
Michael,Jackson,28,950.0990453,4379.900443,5.205077625,Twitter,Sprint,Derekport,California,USA,32356
Brandon,Neal,50,193.4851832,366.9283691,0.54727886,Snapchat,Sprint,Williamsborough,Massachusetts,USA,16225
Robert,Rios,66,709.9812094,4434.309769,5.023721659,WhatsApp,T-Mobile,East Chase,Nebraska,USA,24434
Caroline,Gutierrez,56,52.32600237,1587.388466,1.601283661,TikTok,Sprint,East Caroline,Alaska,USA,74757
Scott,Joseph,71,205.7072448,2847.355307,2.981506399,Zoom,Sprint,North Dawnton,Pennsylvania,USA,60282
Wanda,Flores,86,345.2113807,1384.958487,1.689619012,Facebook,Sprint,Port Melissachester,Ohio,USA,22504
Teresa,Davis,22,796.5607894,4924.757808,5.587225193,Twitter,Sprint,Davisstad,Vermont,USA,41168
Shannon,Lawrence,63,792.0768143,405.3109175,1.169323957,Netflix,AT&T,Lake Susan,Illinois,USA,25811
Jeremy,Jackson,41,953.0758431,2262.42867,3.140141126,Twitter,T-Mobile,New Rhonda,Mississippi,USA,7448
Nicole,Smith,31,917.5998276,3123.891366,3.946768744,TikTok,Verizon,Lake Kevin,Virginia,USA,2548
Jonathan,Thomas,28,90.69944909,3097.280649,3.113261815,Twitter,Sprint,South Roger,South Dakota,USA,45363
Richard,Smith,75,831.5690449,3706.854029,4.432053783,TikTok,AT&T,Juliamouth,Minnesota,USA,13990
William,Cherry,77,456.6618437,3635.855865,3.996599325,Zoom,T-Mobile,New Kathrynbury,Kansas,USA,16054
Zachary,Howell,30,867.2272298,3976.056391,4.729769161,Zoom,Verizon,Jamesburgh,Florida,USA,17794
Barbara,Jackson,35,98.39338902,1209.722677,1.277457096,Facebook,T-Mobile,Ramirezburgh,Illinois,USA,92462
Emma,Lopez,70,824.5414105,1884.007142,2.645066946,Twitter,AT&T,Anthonytown,Indiana,USA,44189
David,Rowe,37,168.0460938,1941.063924,2.059677752,Snapchat,AT&T,South Michael,Illinois,USA,5859
Jesse,Scott,53,340.5032138,4781.406322,5.001864781,Netflix,AT&T,Gabrielleland,South Dakota,USA,1153
Robert,Chen,93,38.55991629,2076.093693,2.065091415,Facebook,Sprint,East Christieberg,Florida,USA,43379
Jessica,Clarke,89,132.4908073,1148.252593,1.250725977,Zoom,AT&T,Anthonytown,Kentucky,USA,52724
Jennifer,Conner,58,451.2686266,3180.104911,3.54626322,Snapchat,Verizon,Rhondaland,New York,USA,55766
Kelly,Eaton,67,820.1549523,2164.971228,2.915162286,Snapchat,Sprint,New Rebekah,New Jersey,USA,93105
Dana,Martinez,77,775.9330737,1287.896312,2.015458385,Twitter,T-Mobile,East Williamfurt,Colorado,USA,85410
Brent,Stewart,94,242.9447842,3589.920599,3.7430326,Netflix,Verizon,Frankfort,Louisiana,USA,61065
Brent,Gutierrez,58,160.1735446,1000.030169,1.133011439,Instagram,Sprint,Jessicaton,Kentucky,USA,2697
Debra,Hansen,55,395.3708284,3185.102501,3.496555986,Zoom,AT&T,Lake Christine,Michigan,USA,71149
Michael,Wright,90,884.4356637,2181.127013,2.993713552,TikTok,T-Mobile,West Marie,Vermont,USA,80990
Jacob,Wright,100,100.5108234,1629.877463,1.689832311,Snapchat,AT&T,Masseyfurt,New York,USA,22172
Timothy,Johnson,49,547.4848702,4732.612224,5.156344819,Spotify,Verizon,Wesleyfort,Massachusetts,USA,8978
Jack,Brown,36,97.91940461,1655.817164,1.712633367,Spotify,Verizon,Port Deanna,Minnesota,USA,28503
Anthony,Moore,99,475.51,1770.161502,2.193038576,Zoom,Sprint,Aprilfurt,Maine,USA,47739
Jessica,Ayala,70,135.523597,4359.659902,4.389827636,Instagram,Verizon,Kevinville,Mississippi,USA,75661
Michael,Dyer,55,89.53356565,688.7646462,0.760056848,Spotify,T-Mobile,North Paul,Pennsylvania,USA,99716
Zachary,Kim,29,198.9408397,584.9403107,0.765508936,YouTube,Sprint,North Andrew,Texas,USA,97211
Robert,Taylor,75,262.7034592,1449.403531,1.671979483,Instagram,T-Mobile,Williamsmouth,Arkansas,USA,50594
Gina,Alexander,93,283.5027253,2978.59782,3.185645064,Twitter,AT&T,South Jacobfurt,Louisiana,USA,18673
Harold,Pierce,96,648.8152678,1952.285793,2.540137754,TikTok,T-Mobile,Robinsonview,Pennsylvania,USA,94051
Marilyn,Myers,44,64.43205687,3062.34468,3.053492907,Spotify,T-Mobile,Ericmouth,Oregon,USA,41834
John,Lambert,48,90.00096931,840.7656237,0.908951751,Facebook,Verizon,Cardenasbury,Kansas,USA,49821
Laura,Brooks,71,196.8190999,1344.181701,1.504883595,Zoom,AT&T,Lindashire,Wyoming,USA,69085
Christopher,Carroll,79,873.3424385,2847.553552,3.633687491,WhatsApp,Verizon,Alexandermouth,North Carolina,USA,14092
Christian,Jones,23,632.3188768,1124.888551,1.716022879,Twitter,AT&T,East Craig,Arkansas,USA,99311
Megan,Cannon,46,733.0659626,2142.882921,2.808543832,Facebook,AT&T,West Paul,Minnesota,USA,77223
Angela,Sanchez,55,376.658534,2884.606991,3.184829614,Spotify,T-Mobile,Careyshire,Wyoming,USA,21407
Caitlin,Salazar,47,221.0881456,4869.571966,4.971347765,Snapchat,Verizon,Changmouth,Hawaii,USA,24297
Ashley,Martin,60,47.58174735,445.4389565,0.481465531,YouTube,T-Mobile,Chandlerbury,Delaware,USA,96988
Lisa,Greene,32,493.6502638,2329.049194,2.756542439,Twitter,T-Mobile,Serranoborough,Texas,USA,78736
Bryan,Fuller,86,578.5381546,2011.541256,2.529374424,TikTok,T-Mobile,Lake Amandafurt,Louisiana,USA,95996
Kristin,Gibbs,18,898.0327664,4129.994185,4.91018257,Snapchat,AT&T,West Tiffany,Nebraska,USA,32247
Yolanda,Morgan,37,883.272049,4506.470739,5.263420692,Spotify,Verizon,Morganstad,New Jersey,USA,92716
Cynthia,Johnson,100,430.4383069,4539.715184,4.853665519,TikTok,Verizon,South Cory,Illinois,USA,64898
Patrick,Sullivan,74,429.3421497,1906.9396,2.281525146,WhatsApp,T-Mobile,New Dustinburgh,Kansas,USA,99300
Jonathan,Bass,54,169.5116677,1558.042977,1.687065083,WhatsApp,AT&T,Garzafort,Connecticut,USA,45102
Dorothy,Zamora,25,264.874498,2273.22939,2.478617078,Twitter,Verizon,Brendastad,Florida,USA,90108
Matthew,Tran,65,926.4069406,1752.732215,2.616346831,Netflix,Sprint,Russoton,Illinois,USA,66025
