First Name,Last Name,Upstream Data (MB),Downstream Data (MB),App Name,Timestamp
Richard,Bonilla,21.11,478.71,Snapchat,2023-12-04 10:28:54
Laura,Stewart,37.67,396.88,Facebook,2024-04-13 00:36:35
Kevin,Young,94.01,450.28,WhatsApp,2024-05-02 16:53:04
Jonathan,Mcconnell,49.5,289.15,TikTok,2023-12-27 00:05:50
Shannon,Parker,80.42,250.95,Instagram,2024-01-14 03:47:49
Jacob,Bridges,95.09,426.64,WhatsApp,2024-05-09 06:57:39
Kenneth,Williams,68.17,333.24,Instagram,2023-07-27 09:05:22
Brandon,Jones,28.89,444.04,WhatsApp,2023-06-05 11:43:00
Barbara,Hoffman,92.82,260.01,Snapchat,2023-10-21 08:39:02
Joseph,Price,57.16,54.89,WhatsApp,2023-07-01 16:52:46
Katherine,Martinez,37.28,274.68,Facebook,2024-01-11 02:53:03
Cynthia,Nunez,54.31,291.98,Snapchat,2023-09-26 16:11:22
Lauren,Kane,76.2,382.41,Twitter,2023-07-15 10:35:36
Kaitlyn,Romero,59.04,385.78,Snapchat,2024-03-14 05:01:42
Danny,Johnson,92.99,208.2,Facebook,2023-11-10 20:26:04
Kelly,Nguyen,67.34,278.16,Twitter,2023-10-28 14:44:10
Jonathan,Fletcher,59.96,370.15,YouTube,2024-03-03 17:31:07
Vanessa,Reed,40.62,38.72,TikTok,2024-03-12 15:58:25
Larry,Wagner,50.35,254.91,Twitter,2023-09-07 14:53:40
Steven,Bailey,99.99,118.06,TikTok,2023-11-02 01:11:59
David,Fox,18.33,55.61,TikTok,2024-02-10 09:32:51
Danielle,Brown,82.29,466.89,Snapchat,2023-08-12 07:23:51
Jodi,Lopez,57.27,271.57,YouTube,2023-07-06 11:12:10
Teresa,Robertson,17.49,74.2,YouTube,2024-03-27 02:28:14
Tara,Davis,43.99,321.57,Facebook,2023-10-16 17:36:20
Katherine,Thompson,86.39,423.09,Twitter,2024-01-03 21:57:27
Charles,Mahoney,80.14,454.77,YouTube,2024-02-19 12:14:40
Angela,Collins,42.34,222.84,Facebook,2023-08-30 18:40:35
Brandon,Black,76.06,214.47,WhatsApp,2023-12-31 19:25:13
Kimberly,Thornton,86.7,417.93,Snapchat,2023-11-09 06:07:13
John,Warren,71.1,374.43,Snapchat,2024-05-02 07:01:00
Paul,Reeves,50.68,445.08,Facebook,2023-07-05 12:53:25
Lauren,Fuller,9.28,389.86,YouTube,2023-07-02 02:33:09
Tracy,Rose,8.79,240.23,Instagram,2024-03-11 20:26:56
Douglas,Gonzales,11.09,146.38,YouTube,2023-07-08 11:23:54
Anthony,Cruz,91.47,398.48,Snapchat,2023-12-17 01:15:56
Christina,Wyatt,28.48,368.56,Twitter,2024-03-10 16:46:54
Brittany,Howell,17.37,482.8,Snapchat,2023-07-19 17:08:52
Madison,Dominguez,65.56,270.03,TikTok,2023-09-30 00:27:05
Michelle,Hartman,50.23,300.68,Snapchat,2023-10-16 19:58:08
Crystal,Floyd,31.56,91.55,Facebook,2023-08-15 14:12:04
Christina,Taylor,84.55,228.9,Instagram,2023-10-17 01:40:47
Michael,Martin,13.32,471.7,WhatsApp,2023-07-23 20:52:25
Deanna,Sloan,44.93,470.77,WhatsApp,2024-02-24 15:58:13
Shelly,Adams,22.71,0.71,Twitter,2024-03-29 09:05:54
Jason,Long,87.41,274.62,Snapchat,2023-07-28 22:26:49
Benjamin,Kelly,48.31,113.01,Instagram,2023-12-23 09:57:21
Christopher,Lopez,66.43,193.95,Twitter,2023-07-10 00:09:30
Maria,Hensley,23.09,174.83,Snapchat,2023-08-09 17:57:55
Paul,Brown,27.81,75.19,Snapchat,2023-10-28 23:02:17
David,Taylor,88.16,183.28,Instagram,2024-01-17 02:07:14
Larry,Davis,80.71,83.84,Facebook,2023-12-17 11:20:12
Richard,Smith,53.61,240.39,Twitter,2024-02-23 03:21:29
Johnathan,Lewis,73.03,438.67,Instagram,2024-02-05 22:49:07
Christine,Cruz,24.76,186.06,Facebook,2024-01-28 22:39:40
Matthew,Moon,19.62,143.11,YouTube,2023-09-23 20:31:14
Ashley,Tucker,70.26,184.91,Twitter,2023-06-13 15:49:20
Michael,Jensen,97.12,6.31,WhatsApp,2023-06-05 00:29:28
Lori,Young,62.27,187.78,Twitter,2024-04-03 21:29:50
Charlene,Ramirez,15.92,315.51,Snapchat,2024-01-29 08:06:17
Matthew,Bryant,19.06,41.57,Instagram,2024-05-02 14:40:31
John,Watson,25.67,7.44,Snapchat,2023-09-11 20:55:40
Jamie,Thomas,92.85,106.39,YouTube,2024-05-28 18:00:24
Anita,Hernandez,74.59,143.18,TikTok,2024-05-07 02:20:46
Nancy,Perez,79.55,470.62,TikTok,2023-11-12 20:58:07
Ashley,Knight,33.96,406.3,Instagram,2023-12-02 14:29:01
Melissa,Schwartz,28.78,91.71,TikTok,2023-09-10 04:24:19
Mark,Jones,61.17,474.45,TikTok,2024-03-10 10:33:19
Christopher,Parker,0.78,31.56,Instagram,2024-01-22 20:03:06
Joan,Hernandez,87.69,474.27,Snapchat,2023-11-03 17:22:02
Scott,Price,53.71,270.2,Snapchat,2023-09-18 10:02:00
Alicia,Gray,89.69,478.25,Twitter,2023-10-02 10:17:56
Bonnie,Ramirez,39.98,473.86,Instagram,2023-06-22 13:42:35
Karen,Brown,13.37,146.18,TikTok,2023-09-20 13:45:03
David,Ingram,66.5,69.65,TikTok,2024-04-01 07:24:20
Cheryl,Kennedy,1.64,116.01,WhatsApp,2023-12-29 11:04:47
Anna,Hall,29.08,318.29,TikTok,2024-04-26 21:29:20
Savannah,Craig,74.23,309.45,Instagram,2024-02-28 22:37:51
Cheyenne,Bailey,88.17,61.57,WhatsApp,2023-11-11 07:09:37
Jeffrey,Wade,73.52,358.71,TikTok,2024-03-13 18:44:58
Joshua,Howard,86.62,333.01,Snapchat,2024-05-28 01:01:28
Shelby,Garcia,33.78,14.52,Instagram,2024-04-20 12:22:09
Joe,Watson,18.93,196.11,TikTok,2023-11-27 19:09:32
Deborah,Chen,89.02,162.94,Snapchat,2023-09-08 16:42:04
Joe,Houston,6.56,70.16,TikTok,2023-08-13 20:00:29
Michael,Erickson,85.21,428.9,Twitter,2024-05-09 02:44:52
Kurt,Raymond,51.32,124.12,Twitter,2024-04-08 23:54:08
Donald,Price,64.98,44.44,TikTok,2023-10-31 12:35:50
Sandra,Davis,83.46,159.18,TikTok,2023-10-20 04:32:25
Jeffrey,Mccormick,36.21,312.07,Instagram,2023-12-22 13:43:39
Andrew,Thomas,36.2,177.86,Snapchat,2023-09-11 23:55:39
Joshua,Oneal,26.63,461.51,TikTok,2023-10-19 12:54:39
Amanda,Morales,57.46,156.96,Twitter,2023-12-10 05:45:39
Michael,Harmon,9.39,86.53,WhatsApp,2023-09-20 17:06:13
Joshua,Palmer,51.3,325.68,TikTok,2023-09-15 16:51:05
Nancy,Carpenter,21.06,338.78,Twitter,2023-08-26 01:25:38
Jacob,Williams,63.19,476.95,Facebook,2023-07-15 22:57:59
Gregory,Rivera,34.07,79.88,Twitter,2023-08-02 04:42:05
Kenneth,Collins,93.29,333.61,TikTok,2023-10-28 05:19:46
Elizabeth,Miller,38.9,104.68,Twitter,2023-08-02 04:07:32
Ronald,Davis,59.85,188.3,Instagram,2023-07-07 20:53:49
Ryan,Morris,21.29,334.41,Instagram,2023-08-16 02:02:36
Amanda,Melton,78.54,415.97,Instagram,2023-08-11 00:03:11
Mary,Hendricks,93.84,305.59,Snapchat,2023-09-17 17:00:18
Emily,Floyd,93.55,130.33,Facebook,2024-04-28 00:21:10
Gregory,Charles,27.59,280.37,Snapchat,2024-01-04 05:49:09
Michael,Huff,62.81,407.73,YouTube,2023-09-22 15:44:35
Veronica,Lopez,18.57,246.87,Facebook,2024-04-30 02:56:37
Jonathan,Gay,27.6,426.24,WhatsApp,2024-03-20 21:25:49
Jacob,Jones,74.12,265.81,TikTok,2023-09-27 03:43:45
Jacob,Sanchez,59.33,297.7,Facebook,2023-11-24 20:32:28
Lindsey,Yang,79.11,121.98,TikTok,2024-05-22 03:19:21
Benjamin,Holmes,63.17,426.45,Twitter,2023-09-09 00:09:39
Heather,Phillips,65.78,258.35,TikTok,2023-10-03 10:53:14
Sarah,Lewis,74.84,242.56,Twitter,2023-06-16 01:09:25
William,Reynolds,59.79,55.67,Snapchat,2024-03-31 15:14:42
Christopher,Greer,56.18,270.48,Facebook,2023-11-20 09:36:11
James,Curtis,0.16,13.06,Facebook,2023-12-31 17:00:25
Gary,Sandoval,9.16,278.5,Instagram,2024-01-22 10:13:21
Mary,Small,78.08,12.24,YouTube,2024-05-15 19:21:19
Glen,West,34.05,440.91,WhatsApp,2024-05-26 02:10:13
Jared,Smith,57.93,340.27,TikTok,2024-04-07 00:24:29
Alex,Miller,96.99,100.94,Instagram,2023-09-04 23:36:53
Randy,Wolf,55.16,171.97,Instagram,2024-03-14 05:57:23
Lee,Vang,87.66,123.82,YouTube,2023-12-02 08:12:26
Edward,White,53.87,327.76,Snapchat,2024-04-10 22:45:05
Dean,Bray,55.23,386.18,Facebook,2023-08-11 09:22:36
Timothy,Richardson,25.77,218.94,Facebook,2024-01-21 04:14:11
Tyler,Pierce,9.17,369.37,Facebook,2024-02-26 06:08:53
Pamela,Bowen,94.22,27.22,TikTok,2024-01-22 21:57:03
Lisa,Beck,75.54,448.72,WhatsApp,2024-04-20 10:41:02
Emily,Kent,79.72,418.79,Twitter,2024-02-27 19:19:58
Linda,Miller,18.37,123.05,Facebook,2024-03-22 01:29:45
Jennifer,Blackburn,54.07,296.1,Facebook,2023-07-15 17:03:08
Mark,Armstrong,45.01,488.45,YouTube,2023-10-24 02:32:00
Dylan,Pugh,21.57,251.04,Instagram,2023-11-02 16:04:38
Jenna,Johnson,27.6,124.87,WhatsApp,2023-08-25 15:59:49
Riley,Robinson,18.19,386.75,Instagram,2024-03-11 18:12:15
Karen,Ali,21.38,415.5,Snapchat,2023-12-01 03:26:16
Christopher,Williams,27.78,128.42,TikTok,2023-11-23 07:40:38
Destiny,Ward,13.62,409.66,YouTube,2023-10-20 06:36:37
Jennifer,Cruz,71.9,271.74,Instagram,2023-08-03 10:24:06
Mary,Hull,60.65,84.95,Instagram,2023-08-03 18:58:17
Jill,Salas,57.05,403.78,Snapchat,2024-05-01 20:35:22
Aaron,Martinez,12.32,187.35,YouTube,2024-04-30 09:58:38
Gary,Osborne,84.17,137.04,Twitter,2023-10-12 22:47:28
Lauren,Shelton,86.6,347.81,Snapchat,2024-04-29 07:11:36
Richard,Mccormick,26.93,270.48,WhatsApp,2023-07-02 09:34:10
Joshua,Gutierrez,1.56,97.47,YouTube,2024-04-23 12:00:52
Andrew,Copeland,48.98,204.33,Facebook,2024-02-20 07:59:34
Alicia,Miranda,40.12,193.23,YouTube,2023-06-13 20:28:24
Jill,Carter,26.87,369.24,WhatsApp,2024-03-14 12:11:31
Wendy,Thomas,70.13,485.43,WhatsApp,2023-09-25 08:47:50
Charles,Benitez,72.8,246.66,Instagram,2023-11-27 06:30:41
Ashley,Jackson,0.28,96.11,YouTube,2024-02-24 04:13:23
Norma,Cantrell,58.11,486.01,TikTok,2024-05-22 09:17:03
Jennifer,Russell,27.33,330.39,Instagram,2023-08-04 13:30:17
Cynthia,Ramirez,9.56,405.0,Facebook,2023-06-14 23:03:52
Stephen,Harris,13.01,392.21,WhatsApp,2024-04-27 05:25:14
Tara,Banks,99.02,366.2,Snapchat,2023-09-29 01:55:11
Jacob,Barajas,76.7,303.83,WhatsApp,2023-12-14 09:22:11
Stephen,Hudson,19.67,246.08,TikTok,2024-02-05 13:52:54
Stephen,Ramirez,58.1,348.56,TikTok,2023-07-21 01:05:37
Kimberly,Kim,14.26,13.32,Instagram,2023-08-25 06:55:58
Dana,Dunn,85.53,382.22,Facebook,2023-07-12 07:51:31
Janet,Nguyen,79.2,410.72,Instagram,2023-11-17 22:24:09
Christine,Howard,70.56,238.9,TikTok,2024-05-06 05:33:24
Stephen,Hamilton,96.65,38.2,Instagram,2024-01-12 12:48:57
Sara,Davenport,19.21,77.98,YouTube,2023-09-02 14:38:13
Daniel,Hawkins,10.51,223.26,YouTube,2023-08-03 19:38:33
Michael,Conley,50.42,96.69,YouTube,2023-08-11 02:27:39
Susan,Cardenas,87.98,113.81,TikTok,2023-10-13 22:17:12
Roberto,Martinez,63.52,77.56,Facebook,2024-01-31 02:33:14
Miguel,Walker,80.16,333.26,Instagram,2024-03-28 06:26:37
Sara,Torres,41.52,431.0,TikTok,2024-02-16 22:13:14
Tara,David,10.7,410.13,Facebook,2024-03-10 16:47:01
Richard,Harris,73.86,0.12,Facebook,2024-04-27 16:33:01
Margaret,Barry,73.64,344.03,YouTube,2023-07-30 03:30:41
Diana,Ramsey,60.73,416.08,TikTok,2023-11-13 17:11:21
Pamela,Stewart,60.26,350.02,TikTok,2023-08-30 10:13:52
Michael,Parks,90.13,358.62,Twitter,2024-05-26 00:15:27
Brittany,Smith,83.99,480.93,TikTok,2023-11-21 18:45:31
Raymond,Berry,31.45,323.0,YouTube,2023-10-08 20:11:48
James,Sexton,29.04,414.23,YouTube,2024-05-05 14:39:02
Daniel,Patel,79.16,350.83,YouTube,2024-02-26 11:28:17
Mikayla,Cook,92.04,172.58,Facebook,2024-03-23 06:48:20
Belinda,Velasquez,57.2,241.75,WhatsApp,2023-07-20 20:06:07
Margaret,Rogers,55.49,206.76,Twitter,2024-02-13 03:32:30
Michael,Coleman,27.85,378.9,WhatsApp,2024-04-30 07:46:51
Dalton,Mccullough,43.96,470.19,YouTube,2024-02-28 05:01:41
Tammy,Johnson,28.4,199.86,WhatsApp,2024-04-23 09:47:29
Ronnie,Sanchez,23.58,231.04,Facebook,2024-04-24 21:46:44
Christopher,Phillips,71.09,179.44,YouTube,2023-07-25 17:52:12
Makayla,Barr,80.8,353.03,YouTube,2023-10-28 08:53:49
George,Holland,35.21,300.63,Instagram,2024-04-14 01:00:20
Barbara,Huber,85.97,453.44,Facebook,2023-06-22 15:59:48
Ralph,Adams,92.08,49.59,TikTok,2024-03-26 15:27:12
Victoria,Zavala,18.9,488.65,Instagram,2023-10-18 17:31:14
Michael,Jefferson,13.78,404.7,Instagram,2023-07-21 02:03:19
Jeanne,Walker,93.96,166.93,WhatsApp,2024-02-20 23:06:14
Michael,Riddle,25.37,236.7,WhatsApp,2023-09-12 17:27:59
Michele,Cross,76.54,448.85,YouTube,2024-01-27 00:58:42
Ricardo,Cervantes,26.46,365.79,Snapchat,2024-05-08 14:49:01
Spencer,Williams,8.99,252.09,TikTok,2024-04-25 15:24:36
Christopher,Lopez,29.54,149.97,Snapchat,2024-02-22 13:15:34
Rachel,Hall,89.93,377.97,Facebook,2023-12-20 23:03:02
Reginald,Barr,91.25,2.8,WhatsApp,2023-12-18 17:26:23
Sara,Matthews,55.41,262.23,TikTok,2024-05-19 11:45:07
Charles,Thomas,31.21,198.01,Instagram,2023-05-30 18:46:05
Jennifer,Smith,5.29,253.93,Instagram,2023-09-30 23:13:01
William,Kemp,57.58,259.1,TikTok,2024-04-15 14:58:03
Nathan,Weiss,90.06,33.53,Facebook,2023-11-26 08:11:01
Brent,Reynolds,22.37,414.45,TikTok,2024-01-17 11:09:52
Andrea,Medina,99.8,250.43,WhatsApp,2024-05-11 23:20:10
Andrew,Price,76.08,18.21,Snapchat,2024-01-14 04:36:35
Elizabeth,Parsons,51.14,193.51,WhatsApp,2024-05-24 21:38:41
Walter,Park,26.01,238.76,Twitter,2024-03-08 18:47:44
Brett,Gomez,52.57,164.83,Twitter,2024-01-21 13:29:41
Kimberly,Bentley,87.13,12.32,Instagram,2023-06-26 18:14:20
Mary,Noble,25.2,115.95,Facebook,2024-01-16 04:12:05
Rachel,Clark,88.82,112.06,Snapchat,2023-09-06 12:04:22
Rhonda,Edwards,55.08,317.74,Instagram,2023-07-08 16:44:17
Christine,Gonzalez,18.21,194.82,Snapchat,2023-11-19 03:58:04
Amy,Adams,96.18,373.4,Snapchat,2023-07-13 03:33:05
Tammy,Harrison,84.55,18.04,Facebook,2023-12-28 06:26:57
Jacqueline,Armstrong,63.24,16.11,Facebook,2024-04-03 20:07:01
Madison,Jones,85.51,381.91,Twitter,2023-06-03 16:54:15
Joseph,Gardner,87.98,68.96,Facebook,2023-07-16 23:14:05
Cheyenne,Gutierrez,67.42,84.26,Facebook,2023-06-29 23:26:00
Danielle,Johnson,3.28,65.4,Snapchat,2023-10-05 08:18:55
Teresa,Johnson,14.72,399.79,Instagram,2024-04-06 12:54:12
Samantha,Walker,76.96,248.03,Facebook,2023-12-19 17:26:25
Megan,Le,25.67,416.13,Instagram,2023-07-20 07:19:10
Arthur,Lee,65.52,375.68,Facebook,2024-01-04 12:31:26
Daniel,Brewer,24.29,421.55,Twitter,2023-12-23 14:30:56
Richard,Elliott,40.85,316.06,Twitter,2023-07-27 01:01:39
Sharon,Wolfe,11.4,102.35,WhatsApp,2024-01-05 11:53:24
Gina,Wagner,32.41,27.91,Twitter,2023-09-14 04:06:04
Christian,Hendrix,14.96,139.93,Facebook,2024-02-22 07:02:19
Scott,Jennings,23.05,339.97,YouTube,2023-12-01 10:59:00
Kristin,Lin,7.62,295.32,Twitter,2024-03-30 12:50:45
Peter,Barton,3.37,296.16,TikTok,2023-05-31 01:31:20
Melissa,Dougherty,18.58,28.74,TikTok,2024-03-30 04:15:05
Anna,Lopez,28.29,15.27,Twitter,2023-07-10 03:42:35
Stephen,Ramos,47.69,470.25,Facebook,2023-08-11 00:52:18
Amanda,Roman,5.21,245.96,Twitter,2024-02-26 20:28:59
Barry,Monroe,96.26,325.21,Facebook,2024-04-03 06:46:42
Julie,Thompson,31.74,34.87,Instagram,2023-08-20 08:38:37
Brian,Hester,86.56,125.18,Facebook,2023-10-14 13:28:17
Shelley,Fletcher,33.91,94.45,WhatsApp,2024-01-07 00:43:50
William,Dillon,7.62,400.94,WhatsApp,2023-12-29 00:34:57
Julia,Bruce,55.49,402.91,WhatsApp,2023-07-02 17:21:01
Gregory,Martinez,60.44,372.04,Facebook,2023-09-02 07:27:36
Joseph,Johnson,53.46,275.75,Snapchat,2024-03-23 17:51:05
Jerome,Young,17.95,249.18,Snapchat,2023-11-24 13:06:53
Mark,Austin,48.06,121.88,TikTok,2023-08-16 04:30:18
John,Adams,35.48,200.22,WhatsApp,2024-02-02 23:26:16
Robert,Doyle,78.43,305.62,TikTok,2023-10-12 19:06:22
Andrea,Curtis,33.29,473.19,WhatsApp,2024-02-21 01:59:17
Jeffery,Reyes,61.13,390.12,Facebook,2024-04-27 13:18:10
Alisha,Parker,44.14,263.11,TikTok,2023-07-19 11:59:36
Anthony,Chang,9.68,170.96,Instagram,2023-08-22 00:52:58
Danielle,Osborne,44.56,9.31,TikTok,2024-03-27 13:25:24
Micheal,Mccullough,87.81,3.31,Twitter,2024-05-15 00:27:47
Christopher,Young,0.5,436.3,Twitter,2023-09-19 19:45:38
Adam,Hoover,59.18,342.99,WhatsApp,2023-07-20 23:28:49
Stephanie,Stewart,81.1,145.66,Instagram,2024-01-20 13:24:52
Eric,Spence,58.18,0.34,WhatsApp,2023-07-21 14:31:12
Wendy,Martin,3.04,312.5,TikTok,2023-07-22 10:22:16
Barbara,Whitaker,87.83,37.32,YouTube,2023-12-22 02:01:53
Jerry,Chaney,93.11,419.57,YouTube,2023-06-13 09:45:21
Justin,Smith,44.83,375.82,Twitter,2024-02-27 13:43:05
John,Gray,86.3,115.65,Twitter,2023-08-21 09:03:40
Sarah,Munoz,99.85,393.51,TikTok,2023-12-23 13:55:17
David,Adams,24.32,193.34,WhatsApp,2024-04-08 14:06:25
Caitlin,Taylor,23.74,395.08,WhatsApp,2024-03-13 22:55:45
Karina,Hammond,32.88,244.82,YouTube,2023-11-15 14:20:59
Susan,Jacobs,35.33,2.1,TikTok,2024-03-30 17:51:19
Raymond,Shepherd,93.7,138.53,Facebook,2023-09-27 10:02:55
Brian,Carter,29.82,444.77,Snapchat,2023-09-28 11:51:03
John,Brooks,72.35,186.12,TikTok,2024-03-25 07:35:38
Billy,Franklin,74.06,60.6,WhatsApp,2023-12-04 18:06:26
Scott,Young,89.4,256.95,Instagram,2023-12-09 18:16:18
Renee,Garner,89.53,443.84,Twitter,2024-04-21 23:46:50
Marcus,Thomas,41.73,42.22,Instagram,2023-06-21 04:32:42
Leslie,Miller,85.26,252.2,YouTube,2024-03-20 10:03:33
Jose,Palmer,93.1,235.99,Twitter,2023-09-17 18:51:38
Cameron,Walker,24.93,359.99,Instagram,2024-01-04 13:55:42
Jamie,Vang,56.76,363.37,Facebook,2023-07-15 13:50:49
Sara,Ramirez,7.21,61.53,Facebook,2023-08-10 06:21:19
Travis,White,10.9,268.4,Snapchat,2024-01-24 15:52:39
David,Clark,83.58,358.63,Facebook,2023-12-09 19:28:29
Donna,Hill,55.28,272.78,Instagram,2023-09-09 22:37:04
Jonathan,Knight,2.04,481.09,Twitter,2023-09-15 14:37:37
Angela,Morris,73.95,288.88,TikTok,2023-06-28 18:19:31
Joshua,Parrish,99.06,200.69,YouTube,2023-11-23 10:54:13
Michael,Wade,49.19,476.43,Snapchat,2024-04-13 21:52:02
Thomas,Santos,76.98,113.09,Snapchat,2024-03-06 22:40:43
Patrick,Jones,75.29,186.92,Twitter,2023-11-15 23:32:41
Bradley,Barr,53.57,25.94,YouTube,2023-10-10 05:23:26
Nicole,Hayes,92.33,244.79,YouTube,2023-12-09 19:35:24
Christina,Romero,81.9,449.22,Twitter,2023-12-18 02:32:43
Susan,Price,45.13,402.58,Twitter,2023-07-21 06:30:54
Ashley,Martinez,49.21,432.15,TikTok,2023-09-26 11:58:29
Mia,Shepherd,1.16,39.04,Twitter,2024-02-26 02:59:01
Tiffany,Cantu,49.2,338.54,TikTok,2024-05-09 16:12:46
Jason,Simpson,44.89,248.69,TikTok,2023-08-24 05:36:23
Daniel,Adams,59.33,67.38,Snapchat,2024-04-15 05:52:15
Shane,Gomez,82.3,41.95,Facebook,2023-06-28 06:29:27
Reginald,Brooks,80.92,433.72,Instagram,2023-07-12 00:12:10
Michael,White,93.35,4.19,Twitter,2024-05-27 21:03:44
Walter,Johnson,36.41,133.48,WhatsApp,2024-01-24 02:55:03
Thomas,Sweeney,78.46,254.48,TikTok,2023-07-15 03:42:29
Lisa,Oliver,99.28,388.01,Snapchat,2023-07-22 00:30:45
Christopher,Alvarez,22.76,61.06,Facebook,2024-02-05 04:27:48
Travis,Allen,68.52,255.61,Instagram,2023-11-25 11:25:06
Melissa,Allen,28.07,34.34,WhatsApp,2023-11-27 06:30:51
Gerald,Foster,2.36,443.3,Twitter,2023-12-19 11:57:42
Zachary,Benitez,26.18,109.21,Facebook,2024-02-17 22:52:51
Erica,Curtis,1.35,419.51,Facebook,2023-10-03 11:44:53
Sarah,Krause,21.19,126.23,Facebook,2023-09-09 16:46:48
Richard,Lynn,19.05,394.8,WhatsApp,2024-03-10 10:29:55
Jeffrey,Johnson,40.73,477.46,Snapchat,2023-08-14 14:40:02
John,Delacruz,37.38,168.99,WhatsApp,2023-12-04 22:15:00
David,Chen,19.51,218.87,YouTube,2023-11-11 06:17:16
Mercedes,Lamb,96.01,457.31,Twitter,2024-01-08 01:53:10
Kimberly,Cross,78.42,171.18,Snapchat,2023-10-14 23:26:28
Autumn,Salazar,86.28,360.12,YouTube,2024-04-30 19:22:38
April,Vasquez,83.09,92.47,YouTube,2023-08-25 16:57:13
Gregory,Jimenez,69.12,252.31,Snapchat,2024-01-01 22:02:09
Nathan,Nelson,26.94,427.8,Instagram,2023-10-25 02:36:11
Joshua,Singh,88.54,243.82,TikTok,2024-05-10 09:24:53
Ryan,Gray,11.53,439.49,YouTube,2023-12-07 20:00:24
William,Taylor,69.42,456.7,YouTube,2023-11-04 16:45:29
Samantha,Moore,91.91,14.3,YouTube,2023-08-01 12:53:32
Andrea,Brewer,15.73,217.01,Twitter,2023-07-23 18:44:58
Robert,Strickland,16.37,315.25,Instagram,2023-09-18 03:25:15
Maria,Parker,16.47,264.61,Facebook,2023-07-15 03:19:53
Andrea,Skinner,0.59,193.21,Instagram,2024-05-21 21:47:10
Katrina,Bautista,50.05,397.46,WhatsApp,2023-08-12 12:03:06
Joanna,Bishop,33.64,145.13,Twitter,2023-06-17 02:23:59
Joshua,Finley,36.66,415.9,YouTube,2023-08-29 20:17:55
Sherry,Sanchez,54.4,240.19,WhatsApp,2024-01-25 13:04:15
Joyce,Foster,81.87,298.64,WhatsApp,2023-10-12 12:44:44
Matthew,Elliott,69.51,43.21,WhatsApp,2023-07-31 02:41:20
Richard,Fox,26.39,94.52,Instagram,2024-05-26 05:48:58
Shelley,Hill,25.9,93.75,TikTok,2024-01-05 03:07:00
Melissa,Neal,5.43,27.07,TikTok,2024-03-30 12:15:08
Jennifer,Rodriguez,87.49,494.93,Facebook,2023-09-16 16:10:12
Amanda,Terry,22.6,242.92,Instagram,2023-06-19 23:45:10
Michele,Garcia,67.45,443.92,YouTube,2024-05-18 07:22:51
Jennifer,Flores,82.61,21.92,Facebook,2023-12-03 10:41:41
Andrea,Bradley,75.2,281.07,Instagram,2023-07-08 17:32:09
John,Saunders,80.95,485.46,Snapchat,2024-03-22 22:43:52
Jillian,Walters,49.12,3.29,Twitter,2024-03-24 20:11:03
Mitchell,Nguyen,1.7,54.55,TikTok,2023-11-22 03:28:20
Matthew,West,79.32,187.64,YouTube,2023-07-01 19:20:47
Sean,White,73.41,72.31,Twitter,2024-02-08 04:03:15
Nathan,Snyder,76.41,269.43,WhatsApp,2023-09-24 19:48:58
Gary,Torres,31.39,358.52,TikTok,2023-09-13 03:21:28
Terri,Richardson,60.75,211.35,TikTok,2023-11-12 03:26:56
Yesenia,Patterson,7.63,117.65,Facebook,2023-11-23 13:55:59
Tara,Parker,6.04,230.79,TikTok,2023-10-24 07:42:07
Cindy,Powers,89.42,298.03,TikTok,2024-04-27 15:32:35
Mark,Moore,3.83,345.52,Twitter,2023-11-08 05:59:25
Jay,Mitchell,82.73,404.05,Facebook,2023-12-28 11:47:56
Nicholas,Mckenzie,58.06,216.49,Facebook,2024-04-23 16:25:31
Amy,Taylor,68.86,370.11,YouTube,2024-02-15 05:09:11
Barry,Olson,89.8,368.66,YouTube,2023-11-02 14:15:52
Richard,Hanson,33.13,1.18,Twitter,2023-11-20 11:53:26
Scott,Weeks,50.16,202.7,Instagram,2023-07-05 20:18:07
Kristi,Steele,10.12,255.22,Instagram,2024-04-17 08:57:46
Erin,Copeland,19.69,102.21,WhatsApp,2023-06-25 07:40:55
Megan,Simon,21.09,369.07,TikTok,2023-12-24 13:49:21
Mario,Lloyd,61.81,410.3,WhatsApp,2024-03-16 15:41:14
Justin,Erickson,68.39,211.33,YouTube,2023-11-04 12:27:33
Ryan,Jenkins,84.66,122.5,WhatsApp,2023-10-31 15:26:31
Heidi,Bishop,91.44,369.88,Facebook,2023-12-25 18:32:45
Randall,Gaines,47.14,34.57,Facebook,2024-03-17 11:02:17
Ashley,Allen,15.7,343.6,TikTok,2024-01-26 12:59:13
Debbie,Mayo,19.74,2.42,TikTok,2023-09-27 07:35:54
Jeffery,Ramirez,44.86,279.85,TikTok,2023-06-18 06:26:50
Bryan,Miller,44.86,479.43,Instagram,2024-05-03 23:14:33
Maria,Medina,14.32,220.64,Twitter,2023-10-11 11:09:00
Teresa,Hess,3.15,21.01,YouTube,2024-03-30 05:28:10
Robert,Smith,85.62,51.68,YouTube,2024-05-13 23:17:37
Michael,Miller,8.85,54.04,Snapchat,2023-10-03 15:59:49
Christine,Jimenez,85.11,224.66,Snapchat,2023-10-26 13:20:46
David,Myers,74.59,389.41,Twitter,2023-08-19 08:34:09
Tim,Douglas,40.71,422.33,YouTube,2023-08-02 10:57:13
David,Russo,71.96,486.36,WhatsApp,2023-09-07 02:19:55
