First Name,Last Name,Network Provider,Total Data (GB),Age,Upstream Data (MB),Downstream Data (MB),App Name,Timestamp,City,State,Country,Zip code
Justin,Yates,T-Mobile,2.892756,62,81.2,394.41,Twitter,2024-03-24 03:08:39,New Todd,Kansas,Korea,31943
Kyle,Silva,Sprint,5.45238,77,42.38,289.08,YouTube,2023-08-11 05:27:07,Michaelland,Idaho,South Georgia and the South Sandwich Islands,79464
Desiree,White,Verizon,2.569614,47,64.09,197.52,Facebook,2023-06-21 17:56:28,South Tracichester,Hawaii,Finland,25369
Audrey,Hines,Verizon,8.605564,69,21.11,253.54,YouTube,2023-09-05 05:14:12,Mooreland,Kentucky,Switzerland,53102
Crystal,Chen,Sprint,5.933899,85,54.04,218.86,YouTube,2023-07-24 00:55:40,Jennifermouth,Wisconsin,Gabon,49719
Scott,Perez,Sprint,2.670876,22,57.24,308.51,WhatsApp,2024-05-16 11:14:01,Lake Seanburgh,Iowa,Nepal,83164
John,Ray,Verizon,9.951912,71,71.35,461.53,Instagram,2023-12-16 03:11:42,Port Michelleview,Illinois,Tonga,91870
Andrew,Rogers,Sprint,1.861053,40,98.74,161.37,YouTube,2024-05-26 03:18:45,Port Ricky,Alabama,Croatia,7821
Michelle,Wade,AT&T,5.503823,71,57.68,87.0,WhatsApp,2023-08-21 18:40:10,South Rodney,Colorado,Holy See (Vatican City State),23759
Russell,Harris,Sprint,1.730683,20,73.73,396.97,Snapchat,2023-08-30 23:42:36,Michaelachester,Oklahoma,Palestinian Territory,56458
Vanessa,Powell,Verizon,7.394783,29,2.81,380.56,TikTok,2024-02-24 03:56:29,Wallhaven,New Jersey,Comoros,84687
Paula,Welch,Sprint,5.448364,29,3.74,476.81,YouTube,2024-05-25 20:38:09,West Tyler,Montana,Tunisia,15989
Erin,Brooks,AT&T,7.84185,72,40.09,303.27,Twitter,2023-12-02 03:36:03,Wagnerhaven,Maryland,Ecuador,36554
Justin,Mullins,Sprint,3.545819,76,48.72,62.19,Facebook,2023-09-30 06:53:20,Port Heatherville,Nebraska,Trinidad and Tobago,85220
Jennifer,Hill,AT&T,9.889651,39,82.21,46.71,Instagram,2024-02-19 08:56:27,Port Robert,South Dakota,Australia,92846
Gregory,Sullivan,Verizon,1.811831,24,33.71,401.23,Snapchat,2023-11-22 19:04:50,Priceview,Wyoming,Gibraltar,72442
Gloria,Martinez,Sprint,8.836887,23,21.76,449.29,TikTok,2024-05-12 14:59:50,Weaverborough,North Carolina,Montserrat,33005
Melissa,Michael,Verizon,7.924092,21,36.46,115.62,YouTube,2023-12-15 01:26:35,New Kimberly,Idaho,Venezuela,62095
Michelle,Leon,Sprint,4.400226,99,35.1,362.98,YouTube,2023-12-06 03:03:39,New Kim,Vermont,Egypt,34002
Lucas,Lynch,Verizon,7.313509,54,51.05,205.75,Snapchat,2023-11-25 06:36:19,Erinshire,Michigan,Central African Republic,6494
Colton,Soto,Sprint,7.440855,61,51.89,194.76,Twitter,2024-02-02 18:40:27,North Andre,Rhode Island,Saint Martin,43706
Rebecca,Farrell,Sprint,8.505642,27,66.79,281.11,Twitter,2023-10-12 01:01:19,East Lauraside,Montana,Mozambique,8057
Maria,Hansen,Verizon,8.959026,98,99.43,490.87,TikTok,2023-06-04 05:28:35,Myersberg,Oklahoma,Haiti,94874
Tamara,Rodriguez,Sprint,3.094356,21,6.76,437.83,Snapchat,2023-10-19 18:29:36,Lake Melanie,Colorado,Western Sahara,39799
Linda,Wagner,Verizon,5.081683,18,96.42,268.98,Twitter,2023-07-27 23:43:18,North Brandon,West Virginia,Jersey,44095
April,Allen,Verizon,9.51259,83,60.23,60.94,Snapchat,2024-04-29 23:43:02,Harveychester,North Dakota,French Southern Territories,82505
Trevor,Brown,AT&T,2.77124,31,14.08,479.57,Snapchat,2023-08-19 14:45:07,Williamston,New York,Australia,90840
Michael,Bautista,T-Mobile,9.69171,75,66.58,35.33,WhatsApp,2023-10-07 06:07:45,Jesushaven,Connecticut,Djibouti,38578
Taylor,Melton,Sprint,7.484622,67,40.45,112.66,YouTube,2023-06-30 04:43:13,Kaitlinshire,West Virginia,Cote d'Ivoire,94056
Erika,Mays,T-Mobile,5.686097,27,78.38,461.42,YouTube,2023-07-23 11:35:23,Lake Charlesland,Minnesota,Tuvalu,31899
Melissa,Montes,T-Mobile,8.100966,67,68.26,275.95,WhatsApp,2024-03-01 14:07:09,Meredithton,New Mexico,Niger,42382
Jose,Gallegos,Sprint,2.316307,51,70.91,139.73,Instagram,2023-07-27 19:29:46,New Deborah,Rhode Island,New Zealand,49317
John,Kennedy,AT&T,5.036221,41,84.48,9.54,YouTube,2023-12-12 15:27:51,New Judymouth,Alaska,Egypt,29371
Peggy,Mack,T-Mobile,4.07759,95,80.57,143.85,Twitter,2024-01-06 00:04:20,Hernandezshire,Maryland,Turkey,10728
Jonathan,Stanley,Verizon,9.111507,77,23.45,367.25,Twitter,2024-03-07 01:33:08,Stephaniechester,Wisconsin,Serbia,6494
Phillip,Green,AT&T,5.224663,50,16.5,106.53,Facebook,2024-02-04 01:42:46,Victormouth,Maryland,Finland,55999
Tristan,Patterson,Sprint,3.389091,33,5.2,295.06,TikTok,2023-09-11 19:54:47,North Jill,Missouri,Ghana,78706
Dustin,Lawson,T-Mobile,4.348316,71,1.13,368.31,TikTok,2023-09-19 18:59:49,East Melissabury,Pennsylvania,Albania,75825
Brandon,Lewis,Sprint,4.103578,42,96.08,273.52,Snapchat,2023-07-31 15:07:46,Sheilaland,Illinois,Uzbekistan,89798
Michelle,Wagner,AT&T,2.589741,97,98.33,270.45,Facebook,2024-04-18 08:44:37,West Beckystad,Iowa,Guadeloupe,19915
Marie,Alvarez,Sprint,7.092339,62,94.06,382.72,Facebook,2023-10-02 10:25:13,Brianstad,Mississippi,Dominica,76540
Taylor,Yang,Sprint,6.344595,44,4.08,343.96,Snapchat,2024-04-04 02:12:34,Theresaland,Georgia,Lithuania,76509
Eileen,Andrade,Sprint,8.966347,71,11.68,184.71,YouTube,2023-10-05 20:07:13,Timothyshire,Pennsylvania,New Zealand,61156
Daisy,Hansen,T-Mobile,9.787785,40,1.44,323.28,Instagram,2023-10-02 18:06:46,Burnstown,New Hampshire,Nauru,14421
Sarah,Blair,Sprint,8.380542,19,24.84,497.96,Snapchat,2024-03-12 13:32:52,New Alexander,Massachusetts,Kazakhstan,12689
Ana,Wade,T-Mobile,4.243756,47,37.89,63.66,WhatsApp,2023-10-16 07:04:34,Pamelaview,Alaska,Mauritania,65719
James,Perry,Verizon,5.80875,84,91.73,377.05,Twitter,2023-12-05 07:43:17,West Kenneth,New Hampshire,Montserrat,63246
Dennis,Jefferson,AT&T,4.652044,91,44.01,352.45,YouTube,2023-11-11 14:15:33,Janetville,Colorado,Morocco,94819
Larry,Burke,Sprint,1.737844,30,86.32,190.72,TikTok,2023-06-21 07:41:43,Erinmouth,Kentucky,South Africa,65882
John,Pearson,Verizon,1.512153,38,64.72,75.3,TikTok,2024-03-10 12:46:21,Kennethchester,Indiana,Saint Martin,48444
Daniel,Mcguire,T-Mobile,0.567247,63,58.17,14.35,YouTube,2024-05-27 02:10:09,South Robertton,Missouri,Norway,76854
Christopher,Rodriguez,Verizon,2.217389,53,11.46,259.55,Facebook,2023-10-11 04:47:35,Rachelport,Georgia,Japan,63076
Jessica,Schwartz,T-Mobile,5.140061,65,60.22,473.08,Snapchat,2024-02-02 21:46:07,New Heatherland,Wyoming,Paraguay,64473
Joseph,Jackson,Sprint,0.909554,44,41.09,369.46,Twitter,2023-08-23 05:47:21,North Erikachester,Texas,South Africa,40432
Nichole,Richards,AT&T,8.807791,66,25.42,354.52,Facebook,2024-03-31 07:26:43,North Heather,Rhode Island,Bosnia and Herzegovina,97122
Lance,Peters,Sprint,5.651364,63,40.37,415.73,Facebook,2024-04-28 00:17:06,Lake Erinburgh,New York,Malawi,55931
Lisa,Petty,AT&T,1.838552,88,87.75,399.74,Twitter,2024-02-19 03:55:31,Heatherbury,Maine,American Samoa,92582
William,Salinas,T-Mobile,9.990952,91,34.65,213.75,Snapchat,2023-06-01 17:53:43,New Mikeberg,Tennessee,Saint Vincent and the Grenadines,88304
Joshua,Travis,T-Mobile,8.252746,26,92.73,274.35,Twitter,2024-03-31 06:24:55,Adammouth,Florida,Bangladesh,86089
Craig,Torres,Sprint,6.419538,32,49.17,49.82,YouTube,2023-08-17 01:13:42,East Pamela,Pennsylvania,Dominican Republic,41821
Crystal,Perry,Verizon,4.583859,56,67.38,328.47,Twitter,2024-01-06 19:58:52,Katiechester,Kansas,Heard Island and McDonald Islands,19033
David,Werner,Verizon,0.991949,19,3.1,495.53,TikTok,2023-08-28 07:15:27,Lancefort,South Dakota,Germany,16309
Jesse,Henry,Sprint,7.28044,57,12.58,292.76,WhatsApp,2023-08-30 16:59:57,South Dakota,Maryland,Uganda,66965
Andrew,Lewis,Sprint,0.984888,40,45.71,330.2,WhatsApp,2023-08-25 00:24:48,East Kristaland,Kentucky,Turkey,8359
Jacqueline,Bowers,Sprint,8.351332,82,95.29,197.39,WhatsApp,2023-07-11 17:54:27,Port John,Oklahoma,Turkey,13122
John,Jones,AT&T,2.732871,21,26.86,324.98,TikTok,2023-06-26 04:44:14,Lake Stephenbury,Maine,Papua New Guinea,66353
Andrew,Miranda,Verizon,7.290088,82,46.1,19.87,WhatsApp,2023-06-12 18:49:48,Craigfurt,Oklahoma,Guam,61971
Sherry,Houston,AT&T,1.289706,28,12.92,167.32,Instagram,2024-01-08 14:13:48,South Joel,Illinois,Macao,26162
Darryl,Washington,Verizon,4.164525,37,32.96,30.29,TikTok,2024-03-19 23:34:41,Port Hannah,Arizona,China,26062
Manuel,Vasquez,Verizon,1.379694,18,15.12,23.94,Twitter,2023-06-03 20:54:34,Fowlerchester,Arkansas,Poland,73070
Sherry,Jones,Sprint,4.170313,46,7.95,216.16,Facebook,2023-06-30 11:36:06,North Cynthia,Michigan,Norway,59652
Misty,Strickland,AT&T,4.24969,47,69.5,178.95,WhatsApp,2024-02-20 10:49:04,Rodriguezmouth,Kentucky,Philippines,5407
Travis,Tucker,AT&T,8.982164,50,12.45,355.18,YouTube,2023-12-04 15:26:35,Richardside,Oklahoma,Greenland,65654
Jennifer,Buck,AT&T,2.968297,90,41.06,226.84,YouTube,2023-08-04 16:34:37,Josephfort,Washington,Japan,53496
Seth,Ortiz,AT&T,6.203464,83,45.23,350.68,Twitter,2023-12-26 21:48:20,Sanfordhaven,Delaware,France,17286
Jason,Turner,T-Mobile,1.875348,32,41.03,56.38,Instagram,2023-12-08 19:41:23,Deborahville,Tennessee,Burkina Faso,76217
Courtney,Adams,Verizon,2.498957,68,66.27,116.44,Instagram,2024-03-19 14:27:03,Georgefort,Hawaii,Seychelles,46740
Emily,Eaton,T-Mobile,3.989537,18,63.25,141.46,WhatsApp,2024-02-03 19:04:51,Silvahaven,Oklahoma,United Arab Emirates,45631
Gary,Johnson,Sprint,2.269087,58,25.36,267.99,Snapchat,2023-08-06 23:51:19,Rebekahview,North Carolina,Dominican Republic,95982
Michelle,Montoya,T-Mobile,8.371181,70,78.44,124.45,Twitter,2023-07-27 20:00:16,Jasonton,Indiana,Angola,83580
Daniel,Snyder,AT&T,8.757289,100,13.71,338.98,Twitter,2024-05-20 12:43:21,South Philip,Maine,Cyprus,28014
Frederick,Leblanc,Sprint,4.310417,40,60.21,51.54,Twitter,2024-01-27 01:08:57,Johnborough,Hawaii,Serbia,26301
Christopher,Fowler,AT&T,7.647469,24,66.82,52.55,Instagram,2024-04-29 03:25:50,Jacobton,Maryland,El Salvador,67025
Lindsay,Jones,Verizon,2.391878,43,88.27,216.17,Twitter,2024-04-28 03:28:40,Karinaside,South Carolina,Equatorial Guinea,4642
Timothy,Yang,T-Mobile,5.429926,41,90.1,312.25,Snapchat,2023-12-14 07:54:32,Lake Jessica,Tennessee,Trinidad and Tobago,19496
Kimberly,Singleton,T-Mobile,8.934198,58,58.29,268.39,YouTube,2024-01-13 06:45:29,Waterston,Washington,Suriname,1642
Richard,Osborne,T-Mobile,4.621337,20,28.73,63.44,Twitter,2023-12-30 21:18:43,Port Jose,Illinois,Northern Mariana Islands,39716
Kayla,Henry,Verizon,7.150202,72,37.36,346.27,Snapchat,2023-06-04 01:45:10,Port Adam,Arizona,Madagascar,93265
Jesse,Wilson,Sprint,9.086419,76,75.94,458.55,Twitter,2024-05-08 18:12:23,Martinshire,Alabama,Brunei Darussalam,14614
Joe,Rogers,Verizon,3.27728,35,9.88,142.08,Instagram,2024-01-22 01:23:07,Port Gary,Alaska,Antigua and Barbuda,6833
Brandon,Castillo,Verizon,4.274199,46,81.82,72.99,Facebook,2024-02-29 21:10:44,Virginialand,Mississippi,Saint Martin,76957
Joshua,Harrison,T-Mobile,2.994319,45,59.61,237.55,Facebook,2023-11-13 02:09:53,Port Amytown,Washington,Sierra Leone,83059
Denise,Taylor,T-Mobile,5.38702,77,17.07,364.72,Snapchat,2023-07-30 02:43:25,South Mary,Mississippi,Malaysia,70631
Melissa,Miller,T-Mobile,1.45555,85,67.71,254.52,Facebook,2023-11-21 08:19:45,Shellychester,Texas,Albania,5168
Jamie,Blackburn,Verizon,9.097777,41,42.04,116.69,Instagram,2023-10-22 03:45:33,Jonesstad,New York,Monaco,68340
Amy,Richardson,T-Mobile,9.706228,20,24.14,174.66,YouTube,2023-08-31 01:00:48,North Amandastad,Wisconsin,United States of America,42714
Erika,Ellis,AT&T,6.516618,44,18.93,463.42,YouTube,2023-11-22 09:05:16,Lake Kaitlin,West Virginia,Nepal,29602
Luke,Roberts,AT&T,7.613061,37,12.24,98.36,Snapchat,2023-06-24 10:38:33,Lake Stephanieberg,Pennsylvania,Belize,1570
Randy,Baldwin,Verizon,2.62603,83,18.79,153.84,Facebook,2024-04-28 16:15:01,Julieberg,Massachusetts,Indonesia,83605
Melanie,Clay,Verizon,0.86691,28,16.02,369.9,Snapchat,2023-08-09 05:01:07,Lake Adamberg,Missouri,Libyan Arab Jamahiriya,26986
Kyle,Robinson,Sprint,2.219006,49,88.51,297.58,YouTube,2024-04-23 20:13:07,Gonzalezland,New Mexico,Saint Martin,14978
Maria,Hernandez,AT&T,5.435669,98,48.36,216.72,Facebook,2023-10-01 22:09:44,South Keith,Michigan,Saint Vincent and the Grenadines,68353
Ann,Pineda,Verizon,8.945011,95,76.22,23.57,Snapchat,2023-12-31 11:34:14,Roseville,Washington,Rwanda,29495
Christopher,Williams,T-Mobile,0.584595,37,53.99,105.92,Snapchat,2023-11-25 15:34:09,North Michelletown,Connecticut,Romania,62409
Sheila,Garcia,T-Mobile,3.874135,46,56.92,69.24,WhatsApp,2024-03-15 18:47:43,South Laurahaven,Alaska,Grenada,37999
Colleen,Brown,Verizon,5.181645,52,55.39,233.48,Twitter,2023-11-21 13:42:12,Alexisfort,Iowa,Timor-Leste,57980
John,Miller,Sprint,6.828258,85,28.18,438.47,WhatsApp,2024-04-27 15:26:20,Tiffanystad,Washington,Poland,19383
Cameron,Hendricks,T-Mobile,9.035462,71,77.39,103.93,Instagram,2023-08-30 13:28:53,Pamelaside,North Carolina,Niger,21278
Lindsay,Cummings,AT&T,4.126817,62,4.63,204.56,Instagram,2023-11-11 10:17:50,Ethanburgh,Alaska,Bolivia,3754
Larry,Lin,Verizon,5.896769,43,38.14,288.59,Snapchat,2023-12-12 09:23:32,Port Kristin,Ohio,United States Virgin Islands,56132
Kristi,Leblanc,Verizon,7.755968,50,16.27,221.13,Twitter,2024-05-09 18:16:36,Lake Brendaton,New York,Antarctica (the territory South of 60 deg S),40637
Maria,Robles,Sprint,7.745664,38,75.75,78.12,Twitter,2023-07-09 20:34:13,Wendyside,New Hampshire,Cameroon,71839
Jeffrey,King,Verizon,9.604708,46,68.74,140.97,WhatsApp,2024-02-19 21:03:15,Bryanberg,Indiana,Norway,54690
Matthew,Peterson,Verizon,6.339453,27,79.43,279.11,Facebook,2023-11-17 11:35:03,Lake Kevinbury,New Jersey,Libyan Arab Jamahiriya,5301
Richard,Becker,Verizon,7.294017,29,86.65,165.32,YouTube,2023-12-24 03:36:01,Davidport,Mississippi,New Caledonia,67983
Mitchell,Moore,T-Mobile,6.214631,89,33.23,447.68,WhatsApp,2024-01-17 06:38:20,Robinport,Kansas,Gibraltar,22450
Kim,Fernandez,T-Mobile,7.020359,38,59.97,91.45,TikTok,2023-12-18 15:35:09,Christopherbury,Michigan,Mozambique,14344
Joseph,Gardner,Verizon,6.666392,59,51.54,416.66,TikTok,2023-12-17 05:00:26,South Stephen,Wisconsin,Tonga,23908
Michelle,Thompson,T-Mobile,8.894043,81,43.15,229.04,YouTube,2023-10-27 22:29:32,West Elizabeth,Ohio,Namibia,18226
John,Smith,Sprint,5.15677,50,87.12,367.88,Twitter,2023-07-07 00:10:55,East Nicholasport,Arizona,Tuvalu,28753
Kenneth,Ward,Sprint,8.538734,40,10.23,134.45,YouTube,2023-12-11 17:11:18,Port Williamburgh,Missouri,Lithuania,17803
Rachel,Garcia,AT&T,2.756768,60,49.8,87.8,Twitter,2023-12-21 17:10:45,Bryanborough,South Carolina,Saudi Arabia,17275
Richard,Brady,Verizon,2.82789,31,4.19,328.05,WhatsApp,2024-05-15 15:52:08,North Christopher,Oklahoma,Equatorial Guinea,98284
Joseph,King,Sprint,3.71629,100,25.46,430.41,YouTube,2023-11-23 07:11:27,Brucefort,Connecticut,British Virgin Islands,21594
Patrick,Jacobs,AT&T,7.865212,55,91.18,175.14,YouTube,2024-05-22 21:10:38,Port Susan,Pennsylvania,Croatia,40716
Albert,King,AT&T,8.242565,84,40.64,56.09,YouTube,2023-11-04 10:31:16,Garrettfort,Minnesota,Papua New Guinea,30174
Walter,Williams,AT&T,5.777672,40,54.56,433.6,TikTok,2024-05-14 05:29:55,East Douglas,Illinois,Ethiopia,54868
Mary,Beard,Verizon,6.041129,65,8.5,323.79,TikTok,2023-12-03 17:30:37,Morrisonfort,Florida,Bahrain,95188
John,Pittman,Sprint,6.371058,71,65.75,381.54,WhatsApp,2024-01-23 21:56:50,Cunninghamshire,Georgia,Guinea-Bissau,89011
Rebecca,Turner,Sprint,1.123487,20,23.91,161.83,WhatsApp,2024-03-26 04:02:11,Lake Shaneberg,New York,Cote d'Ivoire,93159
Jason,Watkins,AT&T,1.199329,37,3.77,452.73,WhatsApp,2023-12-29 01:36:35,Pettybury,Alabama,Cayman Islands,29503
Michael,Allison,T-Mobile,3.105547,89,23.04,133.24,WhatsApp,2023-11-23 14:29:40,Wagnermouth,Wyoming,French Polynesia,82008
Rebecca,Wilson,Verizon,3.187118,50,70.0,196.81,WhatsApp,2023-12-21 15:27:31,Georgemouth,Oregon,Iceland,98284
Kevin,King,Sprint,3.315662,26,64.11,226.98,Instagram,2024-04-26 00:29:06,Taratown,New York,Korea,37897
Adam,Cook,AT&T,8.696121,50,69.03,419.48,Facebook,2024-03-25 12:33:00,Youngfort,Delaware,Djibouti,68799
Heather,Hughes,T-Mobile,5.801288,29,22.91,224.64,Snapchat,2023-12-13 22:48:18,Smithhaven,New Jersey,Guernsey,53174
Julie,Alvarado,T-Mobile,9.534053,67,66.65,407.51,Snapchat,2024-03-23 07:27:35,New Thomas,Wyoming,Yemen,85734
Phillip,Jenkins,Sprint,5.468873,28,95.72,405.63,YouTube,2023-10-03 10:38:24,Port Vincent,Vermont,Paraguay,58568
Alicia,Smith,T-Mobile,7.163487,80,58.98,401.2,Instagram,2024-03-26 12:17:56,Port Elizabeth,Georgia,Mauritius,35852
Randy,Davis,T-Mobile,7.40404,87,95.92,305.64,Snapchat,2024-01-15 15:42:43,Stephanieton,Massachusetts,Equatorial Guinea,72202
Justin,Ross,AT&T,8.093749,23,34.53,340.03,Facebook,2023-08-04 15:56:53,Brandimouth,Indiana,Antarctica (the territory South of 60 deg S),40151
Joseph,Barton,Sprint,1.774311,56,2.84,92.84,YouTube,2023-11-28 04:09:59,North Lisa,Louisiana,Luxembourg,77194
Jerry,White,Verizon,3.567662,29,66.05,401.76,WhatsApp,2023-12-07 14:09:16,Gregoryton,Pennsylvania,United States Minor Outlying Islands,79913
Kurt,Jones,T-Mobile,8.133964,34,30.11,194.68,Snapchat,2023-06-17 03:37:02,Jacobchester,California,United States Minor Outlying Islands,61865
Michelle,Johnson,T-Mobile,0.620161,61,52.45,336.36,TikTok,2023-09-20 00:13:47,New Robert,Texas,Saudi Arabia,47421
Daniel,Johnson,Verizon,3.518315,59,68.52,456.87,TikTok,2023-11-04 23:38:54,East Sarah,Kentucky,United Arab Emirates,74718
Mercedes,Wagner,Verizon,5.007641,25,64.96,87.93,YouTube,2024-04-13 11:54:35,Garciafort,Oregon,Swaziland,93789
Courtney,Hill,Verizon,6.151425,49,40.8,357.06,TikTok,2023-06-14 03:22:08,Port Christina,Rhode Island,Rwanda,53540
Christopher,Roberts,T-Mobile,3.668458,25,31.22,80.47,Twitter,2024-04-03 01:57:06,East Samantha,New York,Rwanda,75755
Jenna,Smith,T-Mobile,5.355888,37,27.88,379.15,Instagram,2024-03-17 23:45:48,North Blake,South Dakota,Nigeria,81763
Nicholas,Johnson,Verizon,3.265318,30,41.37,89.53,YouTube,2023-07-09 09:03:04,Deniseside,Wisconsin,Lebanon,88367
Jacqueline,Howell,T-Mobile,5.390234,99,71.77,73.49,Snapchat,2024-03-12 15:19:14,Ginaland,Alabama,Nicaragua,35883
Christian,Faulkner,T-Mobile,2.615783,78,57.51,376.98,Twitter,2023-06-18 18:03:12,Davidstad,West Virginia,United Kingdom,10283
Devin,George,Verizon,7.390417,50,74.65,488.65,Twitter,2023-10-05 18:01:24,Christinehaven,Kentucky,Vanuatu,51439
Christine,Barnes,Sprint,2.36602,56,86.61,322.16,Instagram,2024-02-11 09:24:05,Mcbridefort,Rhode Island,Bhutan,88208
Clinton,Gray,AT&T,7.397574,76,75.02,370.85,TikTok,2023-06-01 00:12:09,South Brendastad,Virginia,Argentina,61081
Nina,Manning,T-Mobile,3.200531,63,13.2,176.52,TikTok,2023-06-09 01:16:58,Cynthiashire,Washington,Bermuda,21134
Cheryl,Lynch,AT&T,2.960146,77,30.56,279.88,Facebook,2023-09-21 08:09:44,New Johnberg,Vermont,United States Minor Outlying Islands,80607
Preston,Gray,T-Mobile,9.534457,37,29.93,489.62,Facebook,2024-04-12 22:48:21,West Cynthia,Wyoming,Malta,70841
Tracy,Meyer,T-Mobile,3.672837,57,23.98,302.09,Facebook,2023-10-06 19:24:09,Penningtonfort,Oklahoma,Philippines,70492
Scott,Harvey,AT&T,2.890893,23,12.59,52.97,Facebook,2023-07-01 20:26:57,Benjaminborough,Virginia,Qatar,73779
Angela,Williams,Verizon,1.976092,21,48.4,411.25,TikTok,2024-03-01 01:28:41,Shannonview,New York,Svalbard & Jan Mayen Islands,6115
Carrie,Kramer,T-Mobile,3.403528,96,33.45,302.47,Twitter,2024-03-09 14:50:34,Michaelland,Wyoming,Ukraine,45651
Cynthia,Terry,Verizon,4.712082,99,79.03,151.35,Twitter,2023-07-22 23:42:23,East Denise,Hawaii,Lesotho,66269
Edwin,Collins,Sprint,9.106655,99,42.37,33.68,Twitter,2023-09-04 06:21:59,Lake Cameronfurt,Pennsylvania,Singapore,35873
Eric,Valdez,AT&T,1.385885,45,19.46,1.03,Snapchat,2024-05-03 08:29:48,Pittsside,Wyoming,Trinidad and Tobago,18430
Ashlee,Fitzgerald,T-Mobile,4.21203,46,86.38,162.9,WhatsApp,2024-02-04 21:27:25,North Brandi,Connecticut,Guinea-Bissau,21466
Luis,Moses,AT&T,7.698834,87,1.11,78.22,WhatsApp,2023-07-23 10:58:58,Weaverland,Idaho,Canada,87956
Russell,Singleton,Sprint,0.872716,31,82.45,365.27,Facebook,2024-05-10 04:08:13,East Sandraside,Alabama,Seychelles,85002
Tyler,Elliott,T-Mobile,2.256789,75,34.45,398.68,YouTube,2024-04-14 05:48:32,South Paulchester,North Dakota,Egypt,57418
Brian,Barnes,AT&T,6.517186,86,98.37,341.25,Snapchat,2023-09-25 17:33:54,Williamberg,Rhode Island,Malawi,66939
Laura,Richards,Sprint,7.787598,99,3.78,200.29,WhatsApp,2023-08-07 18:40:46,Kellymouth,North Dakota,Norfolk Island,91769
Daniel,Blanchard,Sprint,3.342099,47,71.93,491.34,TikTok,2023-06-03 01:24:18,West Andrea,New York,Taiwan,68544
Amanda,Hernandez,Sprint,1.024894,95,15.17,179.58,WhatsApp,2024-04-14 17:12:25,Bakertown,Connecticut,Guatemala,29848
Karl,Jordan,T-Mobile,0.717566,93,58.24,208.3,TikTok,2023-08-27 17:43:31,Lake Joshua,Oklahoma,Malta,24436
Melissa,Clark,Sprint,7.232311,25,24.41,289.51,TikTok,2023-08-08 00:16:26,Lake Shawn,Alaska,Andorra,92973
Ashley,Lee,Verizon,6.599126,64,1.71,370.46,YouTube,2024-04-01 18:36:51,West Kristen,Georgia,Liechtenstein,59599
Albert,Medina,Verizon,2.908489,31,57.87,53.67,WhatsApp,2023-10-15 04:29:12,Lake William,Rhode Island,Moldova,45469
Maria,Delacruz,AT&T,6.492404,19,23.34,422.44,WhatsApp,2024-04-06 18:11:28,Zunigaview,Washington,Cote d'Ivoire,27742
Tyrone,Bright,T-Mobile,0.890087,69,18.5,100.04,YouTube,2023-11-08 04:54:54,Adamsville,North Dakota,Greenland,98125
Tyler,Skinner,AT&T,2.708748,99,50.02,206.51,Instagram,2023-12-05 22:50:37,Dennischester,Mississippi,Tunisia,13619
Charles,Wall,AT&T,6.185963,93,57.72,14.18,WhatsApp,2023-07-22 10:23:22,South Nicholas,Illinois,Samoa,78467
Johnny,Jacobs,AT&T,2.064794,76,97.65,374.96,Snapchat,2024-03-31 07:38:41,Port Walterstad,West Virginia,Seychelles,57869
Darrell,Wilson,Sprint,8.838777,68,56.71,474.67,Facebook,2024-04-10 22:10:12,Shaunmouth,Kansas,Guinea-Bissau,69230
Mary,Adams,AT&T,5.400612,27,31.15,119.92,Twitter,2024-01-02 16:58:38,South Gregoryhaven,Louisiana,Papua New Guinea,33705
Brian,Marshall,Verizon,3.956169,73,3.22,72.28,Instagram,2024-04-30 17:48:41,East Edwardbury,Maine,Turkmenistan,25236
Daniel,Robinson,AT&T,9.301177,24,86.82,116.42,Facebook,2023-06-23 13:35:02,West Jacob,Alabama,Puerto Rico,88439
Amy,Blankenship,AT&T,3.823365,58,92.73,292.79,Twitter,2024-05-03 02:19:59,New Lisabury,Kentucky,Faroe Islands,72309
Lisa,Randall,Sprint,2.499864,97,15.95,121.48,Facebook,2024-01-08 03:27:29,East Gregoryside,Kentucky,Qatar,20923
Caitlin,Pitts,T-Mobile,5.526393,93,3.35,58.29,YouTube,2023-10-21 16:09:58,South Ninaborough,Pennsylvania,Benin,99751
Sherri,Diaz,AT&T,2.141716,82,64.51,184.78,Twitter,2024-02-16 20:13:59,South Jodyport,Virginia,United Arab Emirates,38190
Alexander,Davis,T-Mobile,6.806316,60,95.77,183.29,Snapchat,2024-04-11 13:55:27,Lake Davidton,Mississippi,Eritrea,8115
Matthew,Gonzales,Verizon,6.898552,88,6.73,430.98,Facebook,2023-10-05 08:21:21,Christopherchester,Ohio,Niue,21254
Karen,Howard,T-Mobile,2.306061,26,10.67,481.69,YouTube,2023-07-03 00:48:21,Mooneymouth,Nevada,British Indian Ocean Territory (Chagos Archipelago),35433
